entity_type;bundle;deleted;entity_id;revision_id;language;delta;field_parcours_professionnel_for_value;field_parcours_professionnel_for_format
node;imprimeur_lithographe;0;22643;22643;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22646;22646;und;0;"<p>ouvrier lithographe / Papetier</p>
";full_html
node;imprimeur_lithographe;0;22650;22650;und;0;"<p>compositeur typographe</p>
";full_html
node;imprimeur_lithographe;0;22651;22651;und;0;"<p>papetier en gros et en d&eacute;tails</p>
";full_html
node;imprimeur_lithographe;0;22654;22654;und;0;"<p>Papetier</p>
";full_html
node;imprimeur_lithographe;0;22655;22655;und;0;"<p>fabrique des jouets d&#39;enfants</p>
";filtered_html
node;imprimeur_lithographe;0;22658;22658;und;0;"<p>marchand de papier en gros</p>
";full_html
node;imprimeur_lithographe;0;22661;22661;und;0;"<p>papetier en gros</p>
";full_html
node;imprimeur_lithographe;0;22664;22664;und;0;"<p>cartonnier</p>
";full_html
node;imprimeur_lithographe;0;22666;22666;und;0;"<p>lithographe</p>
";filtered_html
node;imprimeur_lithographe;0;22670;22670;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22671;22671;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22672;22672;und;0;ouvrier lithographe;plain_text
node;imprimeur_lithographe;0;22674;22674;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22680;22680;und;0;ouvrier lithographe;plain_text
node;imprimeur_lithographe;0;22683;22683;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22687;22687;und;0;"<p>Employ&eacute;e chez B&eacute;nard et Sap&egrave;ne</p>
";full_html
node;imprimeur_lithographe;0;22689;22689;und;0;"<p>Compositeur et &eacute;diteur de musique / Professeur de piano</p>
";full_html
node;imprimeur_lithographe;0;22690;22690;und;0;"<p>Marchand papetier</p>
";full_html
node;imprimeur_lithographe;0;22692;22692;und;0;"<p>Il a commenc&eacute; des &eacute;tudes au coll&egrave;ge de Fontainebleau. Il a occup&eacute; un emploi de correcteur dans l&#39;imprimerie Vinchon.</p>
";filtered_html
node;imprimeur_lithographe;0;22693;22693;und;0;"<p>Ecrivain lithographe</p>
";full_html
node;imprimeur_lithographe;0;22694;22694;und;0;"<p>Ouvrier lithographe depuis 8 ans</p>
";full_html
node;imprimeur_lithographe;0;22695;22695;und;0;"<p>Employ&eacute; &agrave; l&#39;Intendance militaire de Paris</p>
";filtered_html
node;imprimeur_lithographe;0;22698;22698;und;0;"<p>Ouvrier lithographe 9 ans chez Sap&egrave;ne</p>
";full_html
node;imprimeur_lithographe;0;22699;22699;und;0;"<p>Artiste distingu&eacute; pour la composition du dessin &agrave; sujets et ornements Il a &eacute;t&eacute; &eacute;l&egrave;ve des fr&egrave;res des Ecoles chr&eacute;tiennes</p>
";plain_text
node;imprimeur_lithographe;0;22700;22700;und;0;"<p>Eventailliste chez un de ses oncles (salaire 1200 frs)</p>
";full_html
node;imprimeur_lithographe;0;22706;22706;und;0;"<p>Graveur et &eacute;crivain lithographe</p>
";full_html
node;imprimeur_lithographe;0;22708;22708;und;0;"<p>Il a travaill&eacute; 10 ans dans la lithographie de Mousse.</p>
";full_html
node;imprimeur_lithographe;0;22711;22711;und;0;"<p>Il a toujours travaill&eacute; dans le domaine de l&#39;imprimerie lithographique</p>
";full_html
node;imprimeur_lithographe;0;22717;22717;und;0;"<p>Ouvrier lithographe gagne 7 F par jour</p>
";full_html
node;imprimeur_lithographe;0;22718;22718;und;0;"<p>Ecrivain lithographe / Il est employ&eacute; comme secr&eacute;taire g&eacute;n&eacute;ral de la Cie des Chemins de fer de l&#39;Ouest aux appointements de 1900 frs/an</p>
";full_html
node;imprimeur_lithographe;0;22719;22719;und;0;"<p>Papetier</p>
";full_html
node;imprimeur_lithographe;0;22721;22721;und;0;"<p>Ancien militaire au service du Roi</p>
";filtered_html
node;imprimeur_lithographe;0;22722;22722;und;0;"<p>Ecrivain et dessinateur lithographe</p>
";full_html
node;imprimeur_lithographe;0;22723;22723;und;0;"<p>El&egrave;ve de David</p>
";filtered_html
node;imprimeur_lithographe;0;22726;22726;und;0;"<p>&eacute;crivain lithographe</p>
";full_html
node;imprimeur_lithographe;0;22728;22728;und;0;"<p>dessinateur lithographe</p>
";filtered_html
node;imprimeur_lithographe;0;22732;22732;und;0;"<p>conducteur de machines (presses lithographiques)</p>
";full_html
node;imprimeur_lithographe;0;22733;22733;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22734;22734;und;0;"<p>quinze ans d&#39;exp&eacute;rience dans l&#39;imprimerie lithographique.</p>
";full_html
node;imprimeur_lithographe;0;22735;22735;und;0;"<p>Quand il demande le transfert de brevet, il travaille d&eacute;j&agrave; depuis 16 ans en tant qu&#39;imprimeur lithographe</p>
";filtered_html
node;imprimeur_lithographe;0;22736;22736;und;0;"<p>Avant de demander son brevet, il a travaill&eacute; 6 ans dans la lithographie.</p>
";full_html
node;imprimeur_lithographe;0;22738;22738;und;0;"<p>compositeur typographe</p>
";full_html
node;imprimeur_lithographe;0;22739;22739;und;0;"<p>10 ans d&#39;exp&eacute;rience comme ouvrier dans une imprimerie lithographique avant de demander son brevet.</p>
";full_html
node;imprimeur_lithographe;0;22740;22740;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22741;22741;und;0;"<p>papetier</p>
";full_html
node;imprimeur_lithographe;0;22742;22742;und;0;"<p>sellier carrossier</p>
";filtered_html
node;imprimeur_lithographe;0;22743;22743;und;0;"<p>Il commence par &ecirc;tre marchand d&#39;estampes.</p>
";filtered_html
node;imprimeur_lithographe;0;22744;22744;und;0;"<p>Il a toujours travaill&eacute; comme ouvrier chez son p&egrave;re, marchand d&#39;estampes.</p>
";full_html
node;imprimeur_lithographe;0;22745;22745;und;0;"<p>peintre d&#39;histoire</p>
";filtered_html
node;imprimeur_lithographe;0;22746;22746;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22747;22747;und;0;"<p>&eacute;crivain lithographe</p>
";full_html
node;imprimeur_lithographe;0;22748;22748;und;0;"<p>contrema&icirc;tre</p>
";full_html
node;imprimeur_lithographe;0;22750;22750;und;0;"<p>Officier minist&eacute;riel</p>
";full_html
node;imprimeur_lithographe;0;22751;22751;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22752;22752;und;0;"<p>&eacute;crivain lithographe</p>
";full_html
node;imprimeur_lithographe;0;22753;22753;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22757;22757;und;0;"<p>Ouvrier lithographe</p>
";filtered_html
node;imprimeur_lithographe;0;22758;22758;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22760;22760;und;0;"<p>peintre d&#39;histoire</p>
";filtered_html
node;imprimeur_lithographe;0;22762;22762;und;0;"<p>peintre d&#39;histoire</p>
";filtered_html
node;imprimeur_lithographe;0;22764;22764;und;0;"<p>artiste peintre</p>
";full_html
node;imprimeur_lithographe;0;22765;22765;und;0;"<p>graveur et &eacute;crivain lithographe</p>
";full_html
node;imprimeur_lithographe;0;22766;22766;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22767;22767;und;0;"<p>graveur</p>
";filtered_html
node;imprimeur_lithographe;0;22770;22770;und;0;"<p>dessinateur lithographe</p>
";full_html
node;imprimeur_lithographe;0;22771;22771;und;0;"<p>&eacute;crivain lithographe</p>
";full_html
node;imprimeur_lithographe;0;22772;22772;und;0;"<p>lithographe</p>
";plain_text
node;imprimeur_lithographe;0;22773;22773;und;0;"<p>instituteur</p>
";filtered_html
node;imprimeur_lithographe;0;22774;22774;und;0;"<p>employ&eacute; &agrave; la Pr&eacute;fecture de police</p>
";filtered_html
node;imprimeur_lithographe;0;22775;22775;und;0;"<p>marchand de meubles</p>
";plain_text
node;imprimeur_lithographe;0;22776;22776;und;0;"<p>instituteur</p>
";filtered_html
node;imprimeur_lithographe;0;22779;22779;und;0;"<p>Taille-doucier</p>
";filtered_html
node;imprimeur_lithographe;0;22780;22780;und;0;"<p>lithographe</p>
";full_html
node;imprimeur_lithographe;0;22782;22782;und;0;"<p>papetier</p>
";filtered_html
node;imprimeur_lithographe;0;22783;22783;und;0;"<p>artiste peintre</p>
";full_html
node;imprimeur_lithographe;0;22785;22785;und;0;"<p>Ecrivain lithographe</p>
";filtered_html
node;imprimeur_lithographe;0;22786;22786;und;0;"<p>employ&eacute; du minist&egrave;re</p>
";full_html
node;imprimeur_lithographe;0;22787;22787;und;0;"<p>employ&eacute;</p>
";filtered_html
node;imprimeur_lithographe;0;22788;22788;und;0;"<p>commis - teneur de livres</p>
";full_html
node;imprimeur_lithographe;0;22789;22789;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22790;22790;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22791;22791;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22792;22792;und;0;"<p>Ecrivain dessinateur</p>
";full_html
node;imprimeur_lithographe;0;22793;22793;und;0;"<p>avocat</p>
";filtered_html
node;imprimeur_lithographe;0;22796;22796;und;0;"<p>artiste</p>
";filtered_html
node;imprimeur_lithographe;0;22797;22797;und;0;"<p>contrema&icirc;tre</p>
";full_html
node;imprimeur_lithographe;0;22798;22798;und;0;"<p>commis-voyageur en librairie</p>
";full_html
node;imprimeur_lithographe;0;22799;22799;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22800;22800;und;0;"<p>&eacute;crivain lithographe</p>
";full_html
node;imprimeur_lithographe;0;22803;22803;und;0;"<p>dessinateur lithographe</p>
";full_html
node;imprimeur_lithographe;0;22804;22804;und;0;"<p>ouvrier</p>
";full_html
node;imprimeur_lithographe;0;22805;22805;und;0;"<p>peintre</p>
";filtered_html
node;imprimeur_lithographe;0;22806;22806;und;0;"<p>Marchand papetier</p>
";full_html
node;imprimeur_lithographe;0;22808;22808;und;0;"<p>clerc d&#39;huissier</p>
";full_html
node;imprimeur_lithographe;0;22809;22809;und;0;"<p>papetier</p>
";full_html
node;imprimeur_lithographe;0;22810;22810;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22811;22811;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22812;22812;und;0;"<p>employ&eacute; lithographe</p>
";full_html
node;imprimeur_lithographe;0;22813;22813;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22814;22814;und;0;"<p>papetier</p>
";full_html
node;imprimeur_lithographe;0;22820;22820;und;0;"<p>fabricant d&#39;abat-jour</p>
";full_html
node;imprimeur_lithographe;0;22821;22821;und;0;"<p>ouvrier lithographe</p>
";filtered_html
node;imprimeur_lithographe;0;22822;22822;und;0;"<p>appr&ecirc;teur d&#39;&eacute;toffes</p>
";full_html
node;imprimeur_lithographe;0;22823;22823;und;0;"<p>inspecteur des postes</p>
";full_html
node;imprimeur_lithographe;0;22825;22825;und;0;"<p>prote</p>
";full_html
node;imprimeur_lithographe;0;22826;22826;und;0;"<p>fabricant de cuirs vernis</p>
";full_html
node;imprimeur_lithographe;0;22827;22827;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22828;22828;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22829;22829;und;0;"<p>El&egrave;ve au Coll&egrave;ge Ste Barbe</p>
";full_html
node;imprimeur_lithographe;0;22830;22830;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22831;22831;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22833;22833;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22834;22834;und;0;"<p>papetier</p>
";full_html
node;imprimeur_lithographe;0;22835;22835;und;0;"<p>imprimeur en lettres et libraire</p>
";full_html
node;imprimeur_lithographe;0;22837;22837;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22838;22838;und;0;"<p>Taille-doucier</p>
";filtered_html
node;imprimeur_lithographe;0;22840;22840;und;0;"<p>apprenti lithographe</p>
";full_html
node;imprimeur_lithographe;0;22842;22842;und;0;"<p>professeur &egrave;s sciences</p>
";full_html
node;imprimeur_lithographe;0;22843;22843;und;0;"<p>dessinateur</p>
";filtered_html
node;imprimeur_lithographe;0;22844;22844;und;0;"<p>prote / Dessinateur lithographe</p>
";full_html
node;imprimeur_lithographe;0;22846;22846;und;0;"<p>peintre</p>
";full_html
node;imprimeur_lithographe;0;22847;22847;und;0;"<p>fabricant de papiers peints</p>
";full_html
node;imprimeur_lithographe;0;22850;22850;und;0;"<p>Ex-lithographe &agrave; Marseille</p>
";full_html
node;imprimeur_lithographe;0;22851;22851;und;0;"<p>dessinateur sur pierres</p>
";full_html
node;imprimeur_lithographe;0;22852;22852;und;0;"<p>ouvrier lithographe</p>
";filtered_html
node;imprimeur_lithographe;0;22856;22856;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22858;22858;und;0;"<p>papetier</p>
";full_html
node;imprimeur_lithographe;0;22859;22859;und;0;"<p>Papetier</p>
";full_html
node;imprimeur_lithographe;0;22860;22860;und;0;"<p>employ&eacute;</p>
";filtered_html
node;imprimeur_lithographe;0;22862;22862;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22863;22863;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22864;22864;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22865;22865;und;0;"<p>graveur</p>
";full_html
node;imprimeur_lithographe;0;22866;22866;und;0;"<p>enlumineur de cartes g&eacute;ographiques</p>
";filtered_html
node;imprimeur_lithographe;0;22867;22867;und;0;"<p>ouvrier lithographe</p>
";filtered_html
node;imprimeur_lithographe;0;22868;22868;und;0;"<p>directeur de l&#39;Administration du journal Le Plan</p>
";filtered_html
node;imprimeur_lithographe;0;22871;22871;und;0;"<p>prote</p>
";full_html
node;imprimeur_lithographe;0;22872;22872;und;0;"<p>&eacute;crivain lithographe</p>
";full_html
node;imprimeur_lithographe;0;22873;22873;und;0;"<p>interpr&egrave;te</p>
";full_html
node;imprimeur_lithographe;0;22874;22874;und;0;"<p>commis chez un papetier</p>
";full_html
node;imprimeur_lithographe;0;22876;22876;und;0;"<p>professeur de math&eacute;matiques</p>
";filtered_html
node;imprimeur_lithographe;0;22879;22879;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22880;22880;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22882;22882;und;0;"<p>brigadier</p>
";filtered_html
node;imprimeur_lithographe;0;22883;22883;und;0;"<p>papetier</p>
";full_html
node;imprimeur_lithographe;0;22884;22884;und;0;"<p>papetier</p>
";full_html
node;imprimeur_lithographe;0;22885;22885;und;0;"<p>Professeur de Mn&eacute;motechnie</p>
";filtered_html
node;imprimeur_lithographe;0;22886;22886;und;0;"<p>Papetier</p>
";full_html
node;imprimeur_lithographe;0;22888;22888;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22892;22892;und;0;"<p>Graveur sur m&eacute;taux</p>
";full_html
node;imprimeur_lithographe;0;22895;22895;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22897;22897;und;0;"<p>artiste lithographe</p>
";full_html
node;imprimeur_lithographe;0;22898;22898;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22900;22900;und;0;"<p>ouvrier imprimeur</p>
";full_html
node;imprimeur_lithographe;0;22901;22901;und;0;"<p>Marchand papetier</p>
";full_html
node;imprimeur_lithographe;0;22902;22902;und;0;"<p>imprimeur en taille-douce</p>
";filtered_html
node;imprimeur_lithographe;0;22903;22903;und;0;"<p>commis</p>
";full_html
node;imprimeur_lithographe;0;22904;22904;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22906;22906;und;0;"<p>Graveur</p>
";filtered_html
node;imprimeur_lithographe;0;22908;22908;und;0;"<p>imprimeur en taille-douce</p>
";filtered_html
node;imprimeur_lithographe;0;22909;22909;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22910;22910;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22912;22912;und;0;"<p>graveur en lettres</p>
";full_html
node;imprimeur_lithographe;0;22914;22914;und;0;"<p>Sergent / Prote</p>
";filtered_html
node;imprimeur_lithographe;0;22915;22915;und;0;"<p>Editeur de presse</p>
";full_html
node;imprimeur_lithographe;0;22916;22916;und;0;"<p>graveur</p>
";full_html
node;imprimeur_lithographe;0;22918;22918;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22919;22919;und;0;"<p>Papetier</p>
";full_html
node;imprimeur_lithographe;0;22921;22921;und;0;"<p>ouvrier lithographe</p>
";filtered_html
node;imprimeur_lithographe;0;22922;22922;und;0;"<p>imprimeur lithographe &agrave; Foix</p>
";full_html
node;imprimeur_lithographe;0;22923;22923;und;0;"<p>Ing&eacute;nieur</p>
";full_html
node;imprimeur_lithographe;0;22924;22924;und;0;"<p>&eacute;crivain lithographe</p>
";full_html
node;imprimeur_lithographe;0;22926;22926;und;0;"<p>Repr&eacute;sentant</p>
";full_html
node;imprimeur_lithographe;0;22927;22927;und;0;"<p>papetier</p>
";full_html
node;imprimeur_lithographe;0;22928;22928;und;0;"<p>employ&eacute;</p>
";full_html
node;imprimeur_lithographe;0;22929;22929;und;0;"<p>commis &agrave; pied</p>
";filtered_html
node;imprimeur_lithographe;0;22930;22930;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22931;22931;und;0;"<p>&eacute;crivain lithographe</p>
";full_html
node;imprimeur_lithographe;0;22933;22933;und;0;"<p>Lithographe, contrema&icirc;tre chez Anteaume. Il a travaill&eacute; chez A. Jourdain pendant 3 ans, et de 1846 &agrave; 1847 chez Ch. Jacob et chez Ouvrier.</p>
";full_html
node;imprimeur_lithographe;0;22935;22935;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22936;22936;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22937;22937;und;0;"<p>Compositeur-typographe</p>
";full_html
node;imprimeur_lithographe;0;22938;22938;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22939;22939;und;0;"<p>&eacute;crivain lithographe</p>
";full_html
node;imprimeur_lithographe;0;22941;22941;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22942;22942;und;0;"<p>commis</p>
";full_html
node;imprimeur_lithographe;0;22943;22943;und;0;"<p>employ&eacute;</p>
";full_html
node;imprimeur_lithographe;0;22944;22944;und;0;"<p>Ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22946;22946;und;0;"<p>&eacute;crivain lithographe</p>
";full_html
node;imprimeur_lithographe;0;22947;22947;und;0;"<p>Propri&eacute;taire du journal La Librairie</p>
";full_html
node;imprimeur_lithographe;0;22948;22948;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22949;22949;und;0;"<p>Compositeur-typographe</p>
";filtered_html
node;imprimeur_lithographe;0;22950;22950;und;0;"<p>prote</p>
";filtered_html
node;imprimeur_lithographe;0;22952;22952;und;0;"<p>commis</p>
";full_html
node;imprimeur_lithographe;0;22953;22953;und;0;"<p>soldat</p>
";full_html
node;imprimeur_lithographe;0;22954;22954;und;0;"<p>Taille-doucier</p>
";full_html
node;imprimeur_lithographe;0;22955;22955;und;0;"<p>Taille-doucier</p>
";filtered_html
node;imprimeur_lithographe;0;22956;22956;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22958;22958;und;0;"<p>clerc d&#39;avou&eacute;</p>
";full_html
node;imprimeur_lithographe;0;22959;22959;und;0;"<p>imprimeur</p>
";full_html
node;imprimeur_lithographe;0;22960;22960;und;0;"<p>Ing&eacute;nieur civil</p>
";full_html
node;imprimeur_lithographe;0;22961;22961;und;0;"<p>El&egrave;ve de l&#39;Ecole des arts et m&eacute;tiers de Ch&acirc;lons</p>
";full_html
node;imprimeur_lithographe;0;22963;22963;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22964;22964;und;0;"<p>Graveur en Taille-Douce</p>
";filtered_html
node;imprimeur_lithographe;0;22967;22967;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22968;22968;und;0;"<p>prote</p>
";filtered_html
node;imprimeur_lithographe;0;22972;22972;und;0;"<p>graveur et taille-doucier</p>
";full_html
node;imprimeur_lithographe;0;22973;22973;und;0;"<p>D&eacute;corateur sur porcelaine</p>
";plain_text
node;imprimeur_lithographe;0;22974;22974;und;0;"<p>peintre</p>
";filtered_html
node;imprimeur_lithographe;0;22976;22976;und;0;"<p>architecte</p>
";plain_text
node;imprimeur_lithographe;0;22977;22977;und;0;ouvrier lithographe;plain_text
node;imprimeur_lithographe;0;22979;22979;und;0;ouvrier lithographe;plain_text
node;imprimeur_lithographe;0;22981;22981;und;0;"<p>garde municipal</p>
";full_html
node;imprimeur_lithographe;0;22983;22983;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;22984;22984;und;0;"<p>graveur</p>
";filtered_html
node;imprimeur_lithographe;0;22986;22986;und;0;"<p>&eacute;crivain lithographe</p>
";full_html
node;imprimeur_lithographe;0;22987;22987;und;0;"<p>marchand papetier</p>
";full_html
node;imprimeur_lithographe;0;22988;22988;und;0;"<p>lithographe</p>
";full_html
node;imprimeur_lithographe;0;22989;22989;und;0;"<p>professeur</p>
";full_html
node;imprimeur_lithographe;0;22990;22990;und;0;"<p>compositeur lithographe</p>
";full_html
node;imprimeur_lithographe;0;22993;22993;und;0;"<p>Etudes de droit</p>
";full_html
node;imprimeur_lithographe;0;22994;22994;und;0;"<p>papetier</p>
";full_html
node;imprimeur_lithographe;0;22995;22995;und;0;"<p>lithographe &agrave; Nogent sur Seine</p>
";filtered_html
node;imprimeur_lithographe;0;22996;22996;und;0;"<p>chef d&#39;atelier</p>
";full_html
node;imprimeur_lithographe;0;22997;22997;und;0;"<p>ouvrier en taille-douce</p>
";filtered_html
node;imprimeur_lithographe;0;23000;23000;und;0;"<p>dessinateur et artiste peintre</p>
";full_html
node;imprimeur_lithographe;0;23001;23001;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;23002;23002;und;0;"<p>lithographe</p>
";full_html
node;imprimeur_lithographe;0;23003;23003;und;0;"<p>marchand &eacute;picier</p>
";full_html
node;imprimeur_lithographe;0;23004;23004;und;0;"<p>&eacute;crivain lithographe</p>
";full_html
node;imprimeur_lithographe;0;23005;23005;und;0;"<p>Employ&eacute; de bureau</p>
";full_html
node;imprimeur_lithographe;0;23006;23006;und;0;"<p>lithographe &agrave; S&egrave;vres</p>
";full_html
node;imprimeur_lithographe;0;23008;23008;und;0;"<p>Dessinateur lithographe</p>
";full_html
node;imprimeur_lithographe;0;23009;23009;und;0;"<p>Employ&eacute; de bureau</p>
";filtered_html
node;imprimeur_lithographe;0;23010;23010;und;0;"<p>&eacute;crivain lithographe</p>
";full_html
node;imprimeur_lithographe;0;23011;23011;und;0;"<p>graveur</p>
";full_html
node;imprimeur_lithographe;0;23012;23012;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;23014;23014;und;0;"<p>Editeur de musique</p>
";full_html
node;imprimeur_lithographe;0;23016;23016;und;0;"<p>Greffier de justice</p>
";full_html
node;imprimeur_lithographe;0;23017;23017;und;0;"<p>compositeur d&#39;imprimerie</p>
";full_html
node;imprimeur_lithographe;0;23018;23018;und;0;"<p>Etudes au Coll&egrave;ge Henri IV puis il a servi dans la Marine royale</p>
";full_html
node;imprimeur_lithographe;0;23019;23019;und;0;"<p>peintre d&#39;histoire</p>
";full_html
node;imprimeur_lithographe;0;23020;23020;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;23021;23021;und;0;"<p>Garde national</p>
";filtered_html
node;imprimeur_lithographe;0;23022;23022;und;0;"<p>&eacute;crivain lithographe</p>
";full_html
node;imprimeur_lithographe;0;23024;23024;und;0;"<p>Ma&icirc;tre de pension</p>
";full_html
node;imprimeur_lithographe;0;23025;23025;und;0;"<p>peintre</p>
";full_html
node;imprimeur_lithographe;0;23027;23027;und;0;"<p>&eacute;crivain lithographe</p>
";full_html
node;imprimeur_lithographe;0;23029;23029;und;0;"<p>Lithographe</p>
";full_html
node;imprimeur_lithographe;0;23030;23030;und;0;"<p>Ecrivain / Dessinateur-lithographe</p>
";filtered_html
node;imprimeur_lithographe;0;23031;23031;und;0;"<p>prote</p>
";filtered_html
node;imprimeur_lithographe;0;23034;23034;und;0;"<p>fabricant de tissus</p>
";full_html
node;imprimeur_lithographe;0;23035;23035;und;0;"<p>peintre</p>
";filtered_html
node;imprimeur_lithographe;0;23037;23037;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;23038;23038;und;0;"<p>Pr&eacute;fet</p>
";filtered_html
node;imprimeur_lithographe;0;23041;23041;und;0;"<p>&eacute;crivain lithographe</p>
";full_html
node;imprimeur_lithographe;0;23043;23043;und;0;Taille-doucier;plain_text
node;imprimeur_lithographe;0;23046;23046;und;0;"<p>Chimiste</p>
";full_html
node;imprimeur_lithographe;0;23047;23047;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;23048;23048;und;0;"<p>artiste, dessinateur sur pierres</p>
";full_html
node;imprimeur_lithographe;0;23049;23049;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;23050;23050;und;0;"<p>dessinateur lithographe</p>
";full_html
node;imprimeur_lithographe;0;23051;23051;und;0;pharmacien;plain_text
node;imprimeur_lithographe;0;23053;23053;und;0;"<p>Editeur d&#39;estampes</p>
";full_html
node;imprimeur_lithographe;0;23055;23055;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;23056;23056;und;0;"<p>El&egrave;ve en pharmacie</p>
";full_html
node;imprimeur_lithographe;0;23059;23059;und;0;compositeur typographe;plain_text
node;imprimeur_lithographe;0;23060;23060;und;0;"<p>Employ&eacute;</p>
";filtered_html
node;imprimeur_lithographe;0;23061;23061;und;0;"<p>ouvrier lithographe</p>
";filtered_html
node;imprimeur_lithographe;0;23062;23062;und;0;"<p>ouvrier lithographe</p>
";full_html
node;imprimeur_lithographe;0;23063;23063;und;0;"<p>caissier</p>
";full_html
node;imprimeur_lithographe;0;23066;23066;und;0;"<p>lithographe</p>
";full_html
node;imprimeur_lithographe;0;23067;23067;und;0;"<p>horloger</p>
";full_html
node;imprimeur_lithographe;0;23068;23068;und;0;"<p>&eacute;crivain lithographe</p>
";full_html
node;imprimeur_lithographe;0;23075;23075;und;0;"<p>Taille-doucier</p>
";full_html
node;imprimeur_lithographe;0;23077;23077;und;0;"<p>artiste</p>
";filtered_html
node;imprimeur_lithographe;0;23078;23078;und;0;"<p>Taille-doucier</p>
";filtered_html
node;imprimeur_lithographe;0;23079;23079;und;0;"<p>sous-chef au minist&egrave;re d&#39;&eacute;tat</p>
";full_html
node;imprimeur_lithographe;0;23080;23080;und;0;"<p>Taille-doucier</p>
";full_html
