person_id	person_related_id	patent_id	type
1675	5116	1733	SPONSOR
2812	3859	2909	SPONSOR
2812	3860	2909	SPONSOR
3302	3860	3424	SPONSOR
3302	2400	3424	SPONSOR
3302	5127	3424	SPONSOR
3302	4743	3424	SPONSOR
3348	115	3473	SPONSOR
3348	3787	3473	SPONSOR
3407	4743	3533	SPONSOR
3407	3856	3533	SPONSOR
3407	187	3533	SPONSOR
3407	501	3533	SPONSOR
3792	1671	3929	SPONSOR
3792	1798	3929	SPONSOR
3792	2493	3929	SPONSOR
3796	4721	3933	SPONSOR
3796	1887	3933	SPONSOR
3796	3174	3933	SPONSOR
3812	2377	3949	SPONSOR
3812	2058	3949	SPONSOR
3812	1044	3949	SPONSOR
3824	4732	3961	SPONSOR
2843	712	2940	SPONSOR
2843	1344	2940	SPONSOR
2994	2671	3103	SPONSOR
2994	3737	3103	SPONSOR
4260	2320	4413	SPONSOR
4260	4495	4413	SPONSOR
4260	5069	4413	SPONSOR
4883	2671	5061	SPONSOR
4883	4260	5061	SPONSOR
5069	2145	5252	SPONSOR
4307	3106	4461	SPONSOR
4444	4748	4608	SPONSOR
3866	187	4007	SPONSOR
3866	2805	4007	SPONSOR
3866	3407	4007	SPONSOR
3866	3857	4007	SPONSOR
4680	3170	4851	SPONSOR
4680	187	4851	SPONSOR
4680	4733	4851	SPONSOR
2719	2316	2812	SPONSOR
2719	4249	2812	SPONSOR
2719	243	2812	SPONSOR
111	1045	115	SPONSOR
111	1483	115	SPONSOR
111	4074	115	SPONSOR
884	394	909	SPONSOR
884	2437	909	SPONSOR
112	3395	116	SPONSOR
112	394	116	SPONSOR
112	4689	116	SPONSOR
950	112	977	SPONSOR
950	394	977	SPONSOR
1597	3395	1650	SPONSOR
1597	2437	1650	SPONSOR
1597	394	1650	SPONSOR
2396	1045	2474	SPONSOR
2396	1129	2474	SPONSOR
2396	3579	2474	SPONSOR
1483	3395	1534	SPONSOR
1483	1129	1534	SPONSOR
1483	394	1534	SPONSOR
1045	3395	1076	SPONSOR
1045	394	1076	SPONSOR
876	112	901	SPONSOR
876	2865	901	SPONSOR
876	3580	901	SPONSOR
876	4689	901	SPONSOR
736	950	759	SPONSOR
736	4690	759	SPONSOR
393	1129	404	SPONSOR
393	2865	404	SPONSOR
393	4689	404	SPONSOR
3713	394	3847	SPONSOR
3713	736	3847	SPONSOR
4689	112	4860	SPONSOR
4689	394	4860	SPONSOR
4562	1129	4729	SPONSOR
4562	3579	4729	SPONSOR
4073	3984	4223	SPONSOR
4073	4733	4223	SPONSOR
4074	3183	4224	SPONSOR
4074	5059	4224	SPONSOR
3579	2865	3708	SPONSOR
3579	1483	3708	SPONSOR
3580	1045	3709	SPONSOR
3580	1129	3709	SPONSOR
3580	2865	3709	SPONSOR
3396	3832	3522	SPONSOR
3396	5058	3522	SPONSOR
5044	146	5226	SPONSOR
5044	2070	5226	SPONSOR
2979	236	3087	SPONSOR
2979	3488	3087	SPONSOR
3388	2070	3513	SPONSOR
3388	2728	3513	SPONSOR
2728	4290	2821	SPONSOR
2728	5041	2821	SPONSOR
2652	3286	2743	SPONSOR
1577	2065	1629	SPONSOR
1577	1711	1629	SPONSOR
2775	1194	2870	SPONSOR
2775	2093	2870	SPONSOR
2775	4473	2870	SPONSOR
1216	1794	1253	SPONSOR
1216	3326	1253	SPONSOR
892	3507	918	SPONSOR
226	3893	235	SPONSOR
1853	2115	1915	SPONSOR
1853	5033	1915	SPONSOR
1854	1776	1916	SPONSOR
1854	3849	1916	SPONSOR
1612	3848	1665	SPONSOR
1612	4410	1665	SPONSOR
1612	5033	1665	SPONSOR
4205	1324	4357	SPONSOR
4205	1705	4357	SPONSOR
4205	3099	4357	SPONSOR
4206	1432	4358	SPONSOR
4230	1432	4383	SPONSOR
4230	476	4383	SPONSOR
4230	3261	4383	SPONSOR
4329	1705	4486	SPONSOR
4329	1795	4486	SPONSOR
4329	3928	4486	SPONSOR
4329	4547	4486	SPONSOR
4487	270	4653	SPONSOR
4487	1705	4653	SPONSOR
4487	1201	4653	SPONSOR
321	986	332	SPONSOR
321	3963	332	SPONSOR
322	2416	333	SPONSOR
322	4113	333	SPONSOR
3460	3848	3587	SPONSOR
3460	4410	3587	SPONSOR
3421	3849	3547	SPONSOR
2115	1614	2188	SPONSOR
2115	3421	2188	SPONSOR
2115	3849	2188	SPONSOR
2115	5034	2188	SPONSOR
2116	3421	2189	SPONSOR
2116	3849	2189	SPONSOR
3848	2116	3987	SPONSOR
3848	3421	3987	SPONSOR
5033	2115	5215	SPONSOR
5034	1776	5216	SPONSOR
4908	4410	5087	SPONSOR
4908	5034	5087	SPONSOR
4861	1854	5038	SPONSOR
4861	5033	5038	SPONSOR
1001	451	1030	SPONSOR
1001	526	1030	SPONSOR
1001	832	1030	SPONSOR
5118	1505	5302	SPONSOR
5118	1614	5302	SPONSOR
1186	1187	1222	SPONSOR
1186	4325	1222	SPONSOR
1186	3619	1222	SPONSOR
2975	3106	3083	SPONSOR
2975	838	3083	SPONSOR
2971	2	3079	SPONSOR
2971	3677	3079	SPONSOR
4011	3677	4158	SPONSOR
455	257	467	SPONSOR
454	423	466	SPONSOR
454	4435	466	SPONSOR
454	4620	466	SPONSOR
423	534	434	SPONSOR
423	2608	434	SPONSOR
374	2315	385	SPONSOR
374	3618	385	SPONSOR
191	2315	198	SPONSOR
191	257	198	SPONSOR
257	383	267	SPONSOR
257	2315	267	SPONSOR
257	3618	267	SPONSOR
1338	1186	1383	SPONSOR
1338	4620	1383	SPONSOR
885	423	910	SPONSOR
885	3500	910	SPONSOR
885	3619	910	SPONSOR
3500	455	3628	SPONSOR
3500	1186	3628	SPONSOR
3500	4325	3628	SPONSOR
2976	4435	3084	SPONSOR
2976	5018	3084	SPONSOR
2870	2315	2970	SPONSOR
2870	1111	2970	SPONSOR
4591	885	4758	SPONSOR
4591	3619	4758	SPONSOR
4619	4325	4787	SPONSOR
4620	1187	4788	SPONSOR
4620	4325	4788	SPONSOR
4621	4435	4789	SPONSOR
4755	712	4928	SPONSOR
4755	3107	4928	SPONSOR
4755	3323	4928	SPONSOR
4755	1452	4928	SPONSOR
5018	3500	5199	SPONSOR
2310	3500	2387	SPONSOR
2310	3618	2387	SPONSOR
2310	3619	2387	SPONSOR
1111	534	1144	SPONSOR
1111	3618	1144	SPONSOR
1111	4325	1144	SPONSOR
919	4435	945	SPONSOR
919	4620	945	SPONSOR
893	423	919	SPONSOR
894	534	920	SPONSOR
894	383	920	SPONSOR
894	1111	920	SPONSOR
227	792	236	SPONSOR
227	2335	236	SPONSOR
2348	2458	2426	SPONSOR
2348	4797	2426	SPONSOR
1115	3622	1148	SPONSOR
1115	2023	1148	SPONSOR
1115	360	1148	SPONSOR
1115	440	1148	SPONSOR
2090	4325	2161	SPONSOR
2090	374	2161	SPONSOR
2458	2856	2537	SPONSOR
2458	4805	2537	SPONSOR
24	1889	25	SPONSOR
24	3723	25	SPONSOR
741	2179	765	SPONSOR
741	3228	765	SPONSOR
741	4349	765	SPONSOR
2895	1183	2995	SPONSOR
2895	2875	2995	SPONSOR
2895	5049	2995	SPONSOR
2977	4805	3085	SPONSOR
2977	5049	3085	SPONSOR
510	1316	523	SPONSOR
510	3264	523	SPONSOR
510	4130	523	SPONSOR
1145	2970	1179	SPONSOR
1145	2011	1179	SPONSOR
1145	3745	1179	SPONSOR
3127	2892	3241	SPONSOR
3127	5055	3241	SPONSOR
1625	3121	1678	SPONSOR
2319	34	2397	SPONSOR
2319	243	2397	SPONSOR
2319	948	2397	SPONSOR
2319	2350	2397	SPONSOR
329	2006	340	SPONSOR
329	3677	340	SPONSOR
436	2318	447	SPONSOR
436	2971	447	SPONSOR
436	4814	447	SPONSOR
4259	436	4412	SPONSOR
4259	260	4412	SPONSOR
4259	5055	4412	SPONSOR
5027	1316	5208	SPONSOR
5027	4130	5208	SPONSOR
2970	1041	3078	SPONSOR
2970	5049	3078	SPONSOR
2926	1055	3029	SPONSOR
2926	1515	3029	SPONSOR
3004	4349	3113	SPONSOR
3004	3540	3113	SPONSOR
3004	5050	3113	SPONSOR
3005	899	3114	SPONSOR
3126	3183	3240	SPONSOR
3126	3444	3240	SPONSOR
3126	5058	3240	SPONSOR
4349	2687	4507	SPONSOR
4349	5049	4507	SPONSOR
4349	1002	4508	SPONSOR
4349	3899	4508	SPONSOR
4349	5091	4508	SPONSOR
4312	2794	4467	SPONSOR
4312	4349	4467	SPONSOR
4312	5049	4467	SPONSOR
4463	1002	4628	SPONSOR
4463	4349	4628	SPONSOR
4463	5049	4628	SPONSOR
4504	1984	4670	SPONSOR
4504	3734	4670	SPONSOR
4517	247	4683	SPONSOR
4517	1055	4683	SPONSOR
4517	3126	4683	SPONSOR
4594	3734	4761	SPONSOR
4594	4349	4761	SPONSOR
4615	247	4783	SPONSOR
4615	2559	4783	SPONSOR
4615	2925	4783	SPONSOR
4805	2794	4980	SPONSOR
5091	2559	5274	SPONSOR
5091	3829	5274	SPONSOR
5091	4517	5274	SPONSOR
5099	1906	5283	SPONSOR
5099	690	5283	SPONSOR
5049	1041	5231	SPONSOR
5049	2823	5231	SPONSOR
5049	4805	5231	SPONSOR
5050	24	5232	SPONSOR
5050	1889	5232	SPONSOR
5050	2856	5232	SPONSOR
4797	24	4971	SPONSOR
4797	1647	4971	SPONSOR
4797	2559	4971	SPONSOR
4798	1643	4972	SPONSOR
4798	4223	4972	SPONSOR
3381	899	3506	SPONSOR
3381	1055	3506	SPONSOR
3381	2559	3506	SPONSOR
3502	1041	3630	SPONSOR
3502	2559	3630	SPONSOR
3502	4076	3630	SPONSOR
3517	741	3645	SPONSOR
3517	4349	3645	SPONSOR
3540	2155	3669	SPONSOR
3540	2705	3669	SPONSOR
3551	2855	3680	SPONSOR
3551	2875	3680	SPONSOR
3582	247	3711	SPONSOR
3582	1800	3711	SPONSOR
3582	4075	3711	SPONSOR
3656	1906	3788	SPONSOR
3656	2687	3788	SPONSOR
3656	4805	3788	SPONSOR
3734	3967	3869	SPONSOR
3734	4349	3869	SPONSOR
3829	643	3966	SPONSOR
3829	1515	3966	SPONSOR
3829	4517	3966	SPONSOR
1456	2323	1506	SPONSOR
1456	4951	1506	SPONSOR
3892	4223	4035	SPONSOR
3892	4798	4035	SPONSOR
3967	1041	4111	SPONSOR
3967	2875	4111	SPONSOR
3967	3998	4111	SPONSOR
3941	2559	4085	SPONSOR
3941	3723	4085	SPONSOR
4250	351	4403	SPONSOR
4250	2875	4403	SPONSOR
4250	4349	4403	SPONSOR
4014	899	4161	SPONSOR
4014	2687	4161	SPONSOR
4014	3005	4161	SPONSOR
4163	3540	4315	SPONSOR
4179	2875	4331	SPONSOR
4179	3941	4331	SPONSOR
4179	3745	4331	SPONSOR
4222	2179	4374	SPONSOR
4222	4163	4374	SPONSOR
4075	3005	4225	SPONSOR
4075	2849	4225	SPONSOR
4075	3126	4225	SPONSOR
4076	1234	4226	SPONSOR
4076	1906	4226	SPONSOR
4076	3905	4226	SPONSOR
4223	2687	4375	SPONSOR
4223	4014	4375	SPONSOR
2823	1002	2920	SPONSOR
2823	2155	2920	SPONSOR
2822	24	2919	SPONSOR
2822	2856	2919	SPONSOR
2855	2155	2954	SPONSOR
2855	3228	2954	SPONSOR
2855	5050	2954	SPONSOR
2911	1183	3014	SPONSOR
2911	1800	3014	SPONSOR
2911	2473	3014	SPONSOR
2875	24	2975	SPONSOR
2875	3228	2975	SPONSOR
2875	4805	2975	SPONSOR
3121	2940	3235	SPONSOR
3121	2978	3235	SPONSOR
3121	1491	3235	SPONSOR
3085	2473	3197	SPONSOR
3085	2925	3197	SPONSOR
3007	2794	3116	SPONSOR
3007	2856	3116	SPONSOR
3007	2875	3116	SPONSOR
3228	24	3346	SPONSOR
3228	2856	3346	SPONSOR
3228	5050	3346	SPONSOR
1889	1475	1952	SPONSOR
1889	3057	1952	SPONSOR
2011	4014	2077	SPONSOR
2011	3228	2077	SPONSOR
2011	3941	2077	SPONSOR
5005	2763	5186	SPONSOR
5005	4448	5186	SPONSOR
4750	3211	4923	SPONSOR
4750	3738	4923	SPONSOR
4750	3827	4923	SPONSOR
404	1099	415	SPONSOR
404	4534	415	SPONSOR
2182	47	2257	SPONSOR
2182	1870	2257	SPONSOR
2182	4214	2257	SPONSOR
2183	196	2258	SPONSOR
2183	4214	2258	SPONSOR
3464	4137	3591	SPONSOR
3464	4385	3591	SPONSOR
3464	4298	3591	SPONSOR
3518	1510	3646	SPONSOR
3518	1880	3646	SPONSOR
3906	2414	4049	SPONSOR
4159	231	4311	SPONSOR
4159	2819	4311	SPONSOR
4159	4467	4311	SPONSOR
4308	3738	4462	SPONSOR
4308	3593	4462	SPONSOR
4795	2160	4969	SPONSOR
4795	1989	4969	SPONSOR
4795	4929	4969	SPONSOR
2847	1115	2945	SPONSOR
2847	746	2945	SPONSOR
2847	4637	2945	SPONSOR
3246	906	3366	SPONSOR
3246	4870	3366	SPONSOR
3246	4535	3366	SPONSOR
3247	1132	3367	SPONSOR
3247	3288	3367	SPONSOR
3247	1628	3367	SPONSOR
2036	1794	2103	SPONSOR
2036	3702	2103	SPONSOR
2036	4339	2103	SPONSOR
1847	937	1909	SPONSOR
1847	3182	1909	SPONSOR
1847	3444	1909	SPONSOR
1474	3702	1525	SPONSOR
2619	1231	2706	SPONSOR
5141	864	5327	SPONSOR
5141	4288	5327	SPONSOR
901	666	927	SPONSOR
901	2847	927	SPONSOR
3043	474	3152	SPONSOR
3043	2323	3152	SPONSOR
3043	4939	3152	SPONSOR
70	1149	73	SPONSOR
70	2619	73	SPONSOR
4767	366	4940	SPONSOR
4767	527	4940	SPONSOR
4767	3783	4940	SPONSOR
137	1240	141	SPONSOR
137	3096	141	SPONSOR
4697	1847	4869	SPONSOR
3132	992	3247	SPONSOR
3132	102	3247	SPONSOR
3132	4832	3247	SPONSOR
5013	789	5194	SPONSOR
5013	1240	5194	SPONSOR
5013	2008	5194	SPONSOR
5013	2248	5194	SPONSOR
610	2316	628	SPONSOR
610	4735	628	SPONSOR
610	3386	628	SPONSOR
4546	2613	4712	SPONSOR
4546	4165	4712	SPONSOR
1979	1658	2045	SPONSOR
1979	4917	2045	SPONSOR
1979	2062	2045	SPONSOR
1979	813	2045	SPONSOR
509	1149	522	SPONSOR
3347	3720	3472	SPONSOR
2280	360	2356	SPONSOR
2280	1566	2356	SPONSOR
2280	3444	2356	SPONSOR
1370	4249	1417	SPONSOR
1827	3461	1888	SPONSOR
295	607	306	SPONSOR
491	3281	504	SPONSOR
3773	3059	3910	SPONSOR
1685	3281	1744	SPONSOR
1685	4207	1744	SPONSOR
3281	3520	3401	SPONSOR
3281	491	3401	SPONSOR
2449	1962	2528	SPONSOR
2370	3782	2448	SPONSOR
2370	2602	2448	SPONSOR
4926	102	5105	SPONSOR
4926	2607	5105	SPONSOR
4267	3928	4420	SPONSOR
2703	3323	2796	SPONSOR
2703	1845	2796	SPONSOR
3631	2733	3762	SPONSOR
3631	3181	3762	SPONSOR
3631	4511	3762	SPONSOR
1894	1132	1957	SPONSOR
1894	3363	1957	SPONSOR
2894	2733	2994	SPONSOR
2894	3709	2994	SPONSOR
2894	4511	2994	SPONSOR
822	3137	847	SPONSOR
822	2898	847	SPONSOR
822	4981	847	SPONSOR
787	1566	811	SPONSOR
787	3444	811	SPONSOR
325	451	336	SPONSOR
325	858	336	SPONSOR
325	2792	336	SPONSOR
325	3215	336	SPONSOR
508	2675	521	SPONSOR
508	1558	521	SPONSOR
4511	3711	4677	SPONSOR
4511	4480	4677	SPONSOR
4511	1062	4677	SPONSOR
3972	325	4116	SPONSOR
3972	4511	4116	SPONSOR
3972	3709	4116	SPONSOR
3709	35	3843	SPONSOR
3709	4876	3843	SPONSOR
3181	5097	3297	SPONSOR
3181	70	3297	SPONSOR
1595	2842	1648	SPONSOR
1278	2232	1321	SPONSOR
1278	5087	1321	SPONSOR
2733	2232	2826	SPONSOR
2733	2604	2826	SPONSOR
2733	5087	2826	SPONSOR
3036	360	3145	SPONSOR
3036	2293	3145	SPONSOR
3036	4399	3145	SPONSOR
3098	3225	3210	SPONSOR
2983	2003	3091	SPONSOR
2003	3587	2069	SPONSOR
2003	462	2069	SPONSOR
2004	3867	2070	SPONSOR
2004	462	2070	SPONSOR
2004	4969	2070	SPONSOR
3411	2607	3537	SPONSOR
3411	3979	3537	SPONSOR
3481	659	3609	SPONSOR
3481	3743	3609	SPONSOR
3731	2768	3866	SPONSOR
3731	3922	3866	SPONSOR
3731	5037	3866	SPONSOR
2681	2231	2774	SPONSOR
2681	5037	2774	SPONSOR
2612	4032	2699	SPONSOR
2612	4839	2699	SPONSOR
2612	5037	2699	SPONSOR
2231	4839	2306	SPONSOR
4682	1137	4853	SPONSOR
4682	320	4853	SPONSOR
4888	3922	5066	SPONSOR
4888	4682	5066	SPONSOR
2111	2894	2184	SPONSOR
2111	2733	2184	SPONSOR
2232	2733	2307	SPONSOR
814	2052	839	SPONSOR
814	4480	839	SPONSOR
5087	1196	5270	SPONSOR
5087	1197	5270	SPONSOR
2604	2232	2690	SPONSOR
2604	2733	2690	SPONSOR
2604	5087	2690	SPONSOR
2922	1613	3025	SPONSOR
2922	4738	3025	SPONSOR
4353	108	4512	SPONSOR
4353	2293	4512	SPONSOR
4353	3930	4512	SPONSOR
4353	4735	4512	SPONSOR
5065	2632	5248	SPONSOR
5065	3774	5248	SPONSOR
5065	3983	5248	SPONSOR
4738	1217	4911	SPONSOR
4738	3983	4911	SPONSOR
4738	4140	4911	SPONSOR
4140	3774	4291	SPONSOR
4140	3427	4291	SPONSOR
4140	4375	4291	SPONSOR
3983	3774	4129	SPONSOR
3983	1613	4129	SPONSOR
4028	279	4177	SPONSOR
4028	2837	4177	SPONSOR
809	734	833	SPONSOR
809	2231	833	SPONSOR
1872	1206	1934	SPONSOR
1872	1841	1934	SPONSOR
1872	5058	1934	SPONSOR
3328	1807	3450	SPONSOR
1807	4880	1868	SPONSOR
4610	1062	4778	SPONSOR
1754	1536	1813	SPONSOR
1754	1807	1813	SPONSOR
1609	2313	1662	SPONSOR
1609	4880	1662	SPONSOR
927	2316	954	SPONSOR
927	1090	954	SPONSOR
1493	1807	1544	SPONSOR
1493	1253	1544	SPONSOR
2582	1138	2666	SPONSOR
2582	2940	2666	SPONSOR
1512	1688	1564	SPONSOR
2387	1445	2465	SPONSOR
2387	1566	2465	SPONSOR
2387	3444	2465	SPONSOR
4744	3047	4917	SPONSOR
4744	3468	4917	SPONSOR
2768	2231	2863	SPONSOR
2768	3922	2863	SPONSOR
2769	3922	2864	SPONSOR
2769	4032	2864	SPONSOR
2769	4839	2864	SPONSOR
2769	5037	2864	SPONSOR
3048	4032	3157	SPONSOR
3048	5037	3157	SPONSOR
3847	2769	3986	SPONSOR
3847	3922	3986	SPONSOR
3847	5037	3986	SPONSOR
1904	1711	1967	SPONSOR
1904	1838	1968	SPONSOR
1904	2065	1968	SPONSOR
1904	3047	1968	SPONSOR
1135	2239	1169	SPONSOR
1135	1574	1169	SPONSOR
5001	95	5182	SPONSOR
5001	3571	5182	SPONSOR
5001	3710	5182	SPONSOR
1312	3392	1356	SPONSOR
1312	4724	1356	SPONSOR
3404	4832	3530	SPONSOR
2543	4654	2626	SPONSOR
4654	3572	4824	SPONSOR
2552	1613	2636	SPONSOR
2552	2284	2636	SPONSOR
1018	1956	1048	SPONSOR
3044	995	3153	SPONSOR
3044	2313	3153	SPONSOR
3044	4880	3153	SPONSOR
4167	927	4319	SPONSOR
4167	1536	4319	SPONSOR
2861	1143	2960	SPONSOR
2861	4636	2960	SPONSOR
317	377	328	SPONSOR
317	1435	328	SPONSOR
4863	981	5040	SPONSOR
4863	1305	5040	SPONSOR
4648	1452	4818	SPONSOR
3068	2683	3178	SPONSOR
3068	3315	3178	SPONSOR
3068	4856	3178	SPONSOR
3319	3222	3441	SPONSOR
3319	103	3441	SPONSOR
1654	5035	1710	SPONSOR
1654	1156	1710	SPONSOR
3785	881	3922	SPONSOR
3785	1676	3922	SPONSOR
1156	3161	1191	SPONSOR
1156	4345	1191	SPONSOR
3693	451	3826	SPONSOR
3693	1566	3826	SPONSOR
3693	3444	3826	SPONSOR
2487	1703	2566	SPONSOR
3033	712	3142	SPONSOR
3033	1794	3142	SPONSOR
3033	2792	3142	SPONSOR
1003	1156	1032	SPONSOR
1003	1654	1032	SPONSOR
1003	3033	1032	SPONSOR
1007	92	1036	SPONSOR
1007	1452	1036	SPONSOR
1007	3222	1036	SPONSOR
1007	3610	1036	SPONSOR
3863	1547	4002	SPONSOR
3863	3387	4002	SPONSOR
1465	1584	1516	SPONSOR
1465	3667	1516	SPONSOR
2566	5151	2650	SPONSOR
2566	1697	2650	SPONSOR
4864	1794	5041	SPONSOR
4864	2598	5041	SPONSOR
4864	3326	5041	SPONSOR
3764	360	3900	SPONSOR
3764	1566	3900	SPONSOR
3764	3943	3900	SPONSOR
3764	4589	3900	SPONSOR
2779	3382	2874	SPONSOR
2779	4864	2874	SPONSOR
2779	4878	2874	SPONSOR
3238	243	3357	SPONSOR
3238	1566	3357	SPONSOR
1259	707	1300	SPONSOR
1259	611	1300	SPONSOR
4171	129	4323	SPONSOR
718	104	740	SPONSOR
718	3107	740	SPONSOR
4970	3571	5149	SPONSOR
3804	2171	3941	SPONSOR
3804	1226	3941	SPONSOR
3304	929	3426	SPONSOR
3304	1166	3426	SPONSOR
3304	2203	3426	SPONSOR
3658	446	3790	SPONSOR
3658	3476	3790	SPONSOR
1966	2611	2031	SPONSOR
1966	4872	2031	SPONSOR
1552	1737	1604	SPONSOR
5053	2683	5236	SPONSOR
5053	4979	5236	SPONSOR
3318	488	3440	SPONSOR
4563	2683	4730	SPONSOR
4564	2683	4731	SPONSOR
4564	1700	4731	SPONSOR
4270	1908	4423	SPONSOR
586	2792	603	SPONSOR
586	2897	603	SPONSOR
1166	3376	1202	SPONSOR
1166	3477	1202	SPONSOR
1166	4344	1202	SPONSOR
1678	3376	1736	SPONSOR
1678	3477	1736	SPONSOR
3376	3804	3501	SPONSOR
1228	2427	1265	SPONSOR
1228	320	1265	SPONSOR
975	1204	1003	SPONSOR
975	1737	1003	SPONSOR
930	1676	957	SPONSOR
930	3633	957	SPONSOR
930	4429	957	SPONSOR
3982	2802	4128	SPONSOR
3982	4481	4128	SPONSOR
3982	1142	4128	SPONSOR
3630	3376	3761	SPONSOR
3630	3477	3761	SPONSOR
179	318	186	SPONSOR
179	3722	186	SPONSOR
3903	3132	4046	SPONSOR
3903	5013	4046	SPONSOR
1249	315	1289	SPONSOR
1249	3207	1289	SPONSOR
1249	4740	1289	SPONSOR
557	898	573	SPONSOR
557	3137	573	SPONSOR
3685	4439	3817	SPONSOR
4681	476	4852	SPONSOR
4681	3928	4852	SPONSOR
4681	4544	4852	SPONSOR
1661	679	1717	SPONSOR
1661	4681	1717	SPONSOR
438	1240	449	SPONSOR
359	679	370	SPONSOR
4898	1139	5076	SPONSOR
4898	2842	5076	SPONSOR
3919	102	4062	SPONSOR
3919	243	4062	SPONSOR
3919	992	4062	SPONSOR
759	476	783	SPONSOR
759	1098	783	SPONSOR
759	1680	783	SPONSOR
2595	476	2679	SPONSOR
2595	671	2679	SPONSOR
2595	270	2679	SPONSOR
2553	898	2637	SPONSOR
2553	2792	2637	SPONSOR
2553	4475	2637	SPONSOR
4243	476	4396	SPONSOR
4243	3153	4396	SPONSOR
4243	3116	4396	SPONSOR
2220	2553	2295	SPONSOR
2220	4243	2295	SPONSOR
2220	4897	2295	SPONSOR
3133	2644	3248	SPONSOR
3118	199	3232	SPONSOR
3118	3488	3232	SPONSOR
3053	2644	3162	SPONSOR
3142	2221	3257	SPONSOR
3142	2553	3257	SPONSOR
3142	4243	3257	SPONSOR
3142	4897	3257	SPONSOR
432	2644	443	SPONSOR
432	3116	443	SPONSOR
2836	813	2933	SPONSOR
2836	3083	2933	SPONSOR
1923	1778	1987	SPONSOR
1923	2531	1987	SPONSOR
1923	4892	1987	SPONSOR
71	70	74	SPONSOR
71	3154	74	SPONSOR
71	3597	74	SPONSOR
2207	3913	2282	SPONSOR
2207	1926	2282	SPONSOR
2207	4020	2282	SPONSOR
1980	2820	2046	SPONSOR
1980	360	2046	SPONSOR
1980	3182	2046	SPONSOR
1980	2539	2046	SPONSOR
1658	4022	1714	SPONSOR
4994	4022	5174	SPONSOR
2434	2062	2513	SPONSOR
2434	4437	2513	SPONSOR
3290	4782	3410	SPONSOR
3290	1420	3410	SPONSOR
3290	4952	3410	SPONSOR
2435	2062	2514	SPONSOR
2435	205	2514	SPONSOR
2435	3290	2514	SPONSOR
2599	274	2683	SPONSOR
2599	797	2683	SPONSOR
2599	1092	2683	SPONSOR
3472	4020	3599	SPONSOR
3472	4022	3599	SPONSOR
3313	451	3435	SPONSOR
3313	1566	3435	SPONSOR
3313	1297	3435	SPONSOR
2187	1898	2262	SPONSOR
2187	3762	2262	SPONSOR
2615	4782	2702	SPONSOR
2615	4033	2702	SPONSOR
1781	2021	1842	SPONSOR
1386	318	1433	SPONSOR
1386	2041	1433	SPONSOR
1386	4549	1433	SPONSOR
4327	476	4482	SPONSOR
4327	1795	4482	SPONSOR
4327	3116	4482	SPONSOR
3293	284	3413	SPONSOR
3293	1705	3413	SPONSOR
3293	2644	3413	SPONSOR
3293	4206	3413	SPONSOR
3261	476	3381	SPONSOR
3261	1098	3381	SPONSOR
3261	2595	3381	SPONSOR
2927	832	3030	SPONSOR
2927	825	3030	SPONSOR
2927	3015	3030	SPONSOR
2382	744	2460	SPONSOR
2382	3154	2460	SPONSOR
2382	3194	2460	SPONSOR
1817	1781	1878	SPONSOR
1817	3194	1878	SPONSOR
1817	3659	1878	SPONSOR
52	362	54	SPONSOR
52	1457	54	SPONSOR
52	4437	54	SPONSOR
1520	2021	1572	SPONSOR
4826	2232	5001	SPONSOR
4826	5087	5001	SPONSOR
3700	1470	3834	SPONSOR
3700	2738	3834	SPONSOR
3218	744	3335	SPONSOR
3218	4132	3335	SPONSOR
3218	4973	3335	SPONSOR
1922	1470	1986	SPONSOR
1922	2955	1986	SPONSOR
1922	517	1986	SPONSOR
3660	223	3792	SPONSOR
3660	744	3792	SPONSOR
3660	3154	3792	SPONSOR
4381	3083	4543	SPONSOR
4381	4948	4543	SPONSOR
310	1452	321	SPONSOR
310	1841	321	SPONSOR
310	3610	321	SPONSOR
517	362	532	SPONSOR
517	3082	532	SPONSOR
517	4614	532	SPONSOR
768	1926	792	SPONSOR
768	4020	792	SPONSOR
758	360	782	SPONSOR
758	440	782	SPONSOR
758	898	782	SPONSOR
1247	362	1286	SPONSOR
1247	813	1286	SPONSOR
1247	4064	1286	SPONSOR
1549	362	1601	SPONSOR
1549	481	1601	SPONSOR
1549	517	1601	SPONSOR
3956	4020	4100	SPONSOR
3956	4022	4100	SPONSOR
2452	758	2531	SPONSOR
2452	4020	2531	SPONSOR
2452	4022	2531	SPONSOR
2515	362	2596	SPONSOR
2515	4033	2596	SPONSOR
2776	517	2871	SPONSOR
2776	1457	2871	SPONSOR
2776	4614	2871	SPONSOR
3881	2188	4022	SPONSOR
3881	2944	4022	SPONSOR
3141	362	3256	SPONSOR
3141	1926	3256	SPONSOR
3062	3783	3171	SPONSOR
3062	3997	3171	SPONSOR
3062	2602	3171	SPONSOR
2956	813	3062	SPONSOR
2956	2833	3062	SPONSOR
2956	4614	3062	SPONSOR
2833	1247	2930	SPONSOR
2833	4437	2930	SPONSOR
4547	1926	4713	SPONSOR
4547	4782	4713	SPONSOR
4547	4952	4713	SPONSOR
4614	3082	4782	SPONSOR
4614	3083	4782	SPONSOR
4614	4371	4782	SPONSOR
4614	4437	4782	SPONSOR
4371	1457	4532	SPONSOR
4371	4033	4532	SPONSOR
4371	4782	4532	SPONSOR
