ID	label	reference_url	filename	iiif_url	image_type	filesys_path
201	Carrière amoureuse		Carrière_amoureuse_de_Chauvin___[...]Monnier_Henry_btv1b10534458h_1(1).jpg		carrousel	public://Carrière_amoureuse_de_Chauvin___[...]Monnier_Henry_btv1b10534458h_1(1).jpg
202	Beranger. Le sénateur		Le_sénateur___[estampe]___[...]Monnier_Henry_btv1b10534737c_1.jpg		carrousel	public://Le_sénateur___[estampe]___[...]Monnier_Henry_btv1b10534737c_1.jpg
203	Paris vivant. L'attente d'un diner.		L'attente_d'un_dîner___[estampe]_[...]Monnier_Henry_btv1b10534379d_1(1).jpg		carrousel	public://L'attente_d'un_dîner___[estampe]_[...]Monnier_Henry_btv1b10534379d_1(1).jpg
204	Paris vivant. Un bon mari.		Un_bon_mari___[estampe]_[...]Monnier_Henry_btv1b10534148z_1.jpg		carrousel	public://Un_bon_mari___[estampe]_[...]Monnier_Henry_btv1b10534148z_1.jpg
205	Paris vivant. L'espoir de la famille.		L'espoir_de_sa_famille___[...]Monnier_Henry_btv1b10534799r_1.jpg		carrousel	public://L'espoir_de_sa_famille___[...]Monnier_Henry_btv1b10534799r_1.jpg
206	Récréations. Une première entrevue.		Une_première_entrevue___[estampe]_[...]Monnier_Henry_btv1b10534341k_1.jpg		carrousel	public://Une_première_entrevue___[estampe]_[...]Monnier_Henry_btv1b10534341k_1.jpg
207	Il ne fallait donc pas se moucher dedans !		«Il_ne_fallait_donc_pas_[...]_btv1b69556159_1.jpg		carrousel	public://«Il_ne_fallait_donc_pas_[...]_btv1b69556159_1.jpg
208	Récréations.		Récréations___[estampe]___Henri_[...]Monnier_Henry_btv1b10534622b_1.jpg		carrousel	public://Récréations___[estampe]___Henri_[...]Monnier_Henry_btv1b10534622b_1.jpg
209	Grisettes. Finissez ! C'est des bêtises;		Finissez_c'est_des_bêtises___[...]Monnier_Henry_btv1b10534233p_1.jpg		carrousel	public://Finissez_c'est_des_bêtises___[...]Monnier_Henry_btv1b10534233p_1.jpg
210	Béranger. La bouquetière et le croque-mort		La_bouquetière_et_le_croque-mort_[...]Monnier_Henry_btv1b10534246f_1.jpg		carrousel	public://La_bouquetière_et_le_croque-mort_[...]Monnier_Henry_btv1b10534246f_1.jpg
211	Chansons de Beranger		Lithographies_d'après_les_chansons_de_[...]Monnier_Henry_btv1b10534708k_1.jpg		carrousel	public://Lithographies_d'après_les_chansons_de_[...]Monnier_Henry_btv1b10534708k_1.jpg
212	Carte de France physique et routière		export(31).jpg		carrousel	public://export(31).jpg
213	Le guide de Paris monumental		Le_guide_de_Paris_monumental_[...]Testard_J_btv1b53058168z.jpeg		carrousel	public://Le_guide_de_Paris_monumental_[...]Testard_J_btv1b53058168z.jpeg
214	Nouveau plan complet illustré de Paris		Nouveau_Plan_complet_illustré_de_[...]Vuillemin_Alexandre_btv1b53025158k.jpeg		carrousel	public://Nouveau_Plan_complet_illustré_de_[...]Vuillemin_Alexandre_btv1b53025158k.jpeg
215	France nouvelle en 86 départements		France_nouvelle_en_86_départements_[...]_btv1b8495566k.jpeg		carrousel	public://France_nouvelle_en_86_départements_[...]_btv1b8495566k.jpeg
216	Carte pittoresque des environs de Paris		Carte_pittoresque_des_environs_de_[...]Vuillemin_Alexandre_btv1b53030071g.jpeg		carrousel	public://Carte_pittoresque_des_environs_de_[...]Vuillemin_Alexandre_btv1b53030071g.jpeg
217	L'itinéraire des chemins de fer		L'Itinéraire_des_chemins_de_fer_[...]Desbuissons_Edouard_btv1b53022978d.jpeg		carrousel	public://L'Itinéraire_des_chemins_de_fer_[...]Desbuissons_Edouard_btv1b53022978d.jpeg
218	Hélène de Mecklembourg Schwerin		export(32).jpg		carrousel	public://export(32).jpg
219	Vue prise aux environs de Subiaco		export(15).jpg		carrousel	public://export(15)_6.jpg
220	Vue de la ville de Strasbourg		Vue_de_la_ville_de_[...]Bichebois_A_btv1b10203042s.jpeg		carrousel	public://Vue_de_la_ville_de_[...]Bichebois_A_btv1b10203042s.jpeg
221	Mme Malibran		export(16).jpg		carrousel	public://export(16)_5.jpg
222	Intérieur de l'église Saint-Pierre et Saint-Paul		Intérieur_de_l'église_de_St_[...]Villeneuve_Louis-Jacques-Frédéric_btv1b102015979.jpeg		carrousel	public://Intérieur_de_l'église_de_St_[...]Villeneuve_Louis-Jacques-Frédéric_btv1b102015979.jpeg
223	Chapelle de Neubourg		Vue_de_la_chapelle_de_[...]Bichebois_Louis-Philippe_btv1b10201586f.jpeg		carrousel	public://Vue_de_la_chapelle_de_[...]Bichebois_Louis-Philippe_btv1b10201586f.jpeg
224	Vue de Saint-Gilles		Vue_de_St_Gilles_et_[...]Joly_Alexis-Victor_btv1b10200630q.jpeg		carrousel	public://Vue_de_St_Gilles_et_[...]Joly_Alexis-Victor_btv1b10200630q.jpeg
225	Château du Hohbarr		Vue_du_chateau_du_Hohbarr_Bichebois_Louis-Philippe_btv1b10200503f.jpeg		carrousel	public://Vue_du_chateau_du_Hohbarr_Bichebois_Louis-Philippe_btv1b10200503f.jpeg
226	Monument élevé à Neuilly...		export(17).jpg		carrousel	public://export(17)_4.jpg
227	Madame Boulanger		Madame_Boulanger___Louis-Philippe-Alphonse_Bichebois_[...]Bichebois_Alphonse_btv1b84159675.jpeg		carrousel	public://Madame_Boulanger___Louis-Philippe-Alphonse_Bichebois_[...]Bichebois_Alphonse_btv1b84159675.jpeg
228	Itinéraire pittoresque du fleuve Hudson		Itinéraire_pittoresque_du_fleuve_Hudson_[...]Milbert_Jacques_bpt6k10485756.jpeg		carrousel	public://Itinéraire_pittoresque_du_fleuve_Hudson_[...]Milbert_Jacques_bpt6k10485756.jpeg
229	Fonderie sur la rivière Jone's		export(22).jpg		carrousel	public://export(22)_3.jpg
230	Ruines du château de Cusset		bichebois.jpg		carrousel	public://bichebois.jpg
231	27 juillet 1830. Saisie des presses du National		export(8).jpg		carrousel	public://export(8)_7.jpg
232	28 juillet 1830. Combat des Boulevards		export(9).jpg		carrousel	public://export(9)_5.jpg
233	4 août 1830. Entrée du duc de Chartres dans Paris.		export(10).jpg		carrousel	public://export(10)_8.jpg
234	Carte publicitaire [Coll. particulière]		billard.jpg		carrousel	public://billard_0.jpg
235	Carte publicitaire  [Coll. particulière]		billard2jpg.jpg		carrousel	public://billard2jpg.jpg
236	Nouvelle calligraphie universelle		billardel2.JPG		carrousel	public://billardel2.JPG
237	Nouvelle sténographie universelle		IMG_1790.JPG		carrousel	public://IMG_1790.JPG
238	Nouvelle sténographie universelle		billardel3.JPG		carrousel	public://billardel3.JPG
239	Projet de pont		Projets_de_pont_et_de_[...]Bineteau_P_btv1b53006555g_1.jpg		carrousel	public://Projets_de_pont_et_de_[...]Bineteau_P_btv1b53006555g_1.jpg
240	Carte publicitaire  [Coll. particulière]		bineteau.jpg		carrousel	public://bineteau.jpg
241	Naissance d'Erichtonius [New York Public Library]		nypl.digitalcollections.510d47e4-5feb-a3d9-e040-e00a18064a99.001.w.jpg		carrousel	public://nypl.digitalcollections.510d47e4-5feb-a3d9-e040-e00a18064a99.001.w.jpg
242	L'Aigle de Sainte-Hélène		export(33).jpg		carrousel	public://export(33).jpg
243	Les Vauriens du Pont-Neuf		export(34).jpg		carrousel	public://export(34).jpg
244	Le Tour du monde tintamarresque		export(35).jpg		carrousel	public://export(35).jpg
245	Jeu de cartes musical breveté : approuvé par M. H. Berton [...] pour apprendre la musique aux enfants en jouant à la Bataille, 1840		Jeu_de_cartes_musical_breveté_[...]Boboeuf_Pierre-Alexis-Francis_btv1b10524946s.JPEG		carrousel	public://Jeu_de_cartes_musical_breveté_[...]Boboeuf_Pierre-Alexis-Francis_btv1b10524946s.JPEG
246	Jeu de cartes arithmétique : pour apprendre les chiffres // faire une addition // et une soustraction // à un enfant de 5 ans // en 5 minutes		Jeu_de_cartes_arithmétique_-_2[...]Boboeuf_Pierre-Alexis-Francis_btv1b105208355.JPEG		carrousel	public://Jeu_de_cartes_arithmétique_-_2[...]Boboeuf_Pierre-Alexis-Francis_btv1b105208355.JPEG
247	Jeu de cartes abécédaire - pour apprendre à lire aux enfants, 1840		Jeu_de_cartes_abécédaire_-_1[...]Boboeuf_Pierre-Alexis-Francis_btv1b10520836m.JPEG		carrousel	public://Jeu_de_cartes_abécédaire_-_1[...]Boboeuf_Pierre-Alexis-Francis_btv1b10520836m.JPEG
248	Jeu de cartes musical		Jeu_de_cartes_musical_-_[...]Boboeuf_Pierre-Alexis-Francis_btv1b10539489x.JPEG		carrousel	public://Jeu_de_cartes_musical_-_[...]Boboeuf_Pierre-Alexis-Francis_btv1b10539489x.JPEG
249	Cantique de Saint-Sulpice		export(13).jpg		carrousel	public://export(13)_8.jpg
250	Portrait du magnifique chien...		export(14).jpg		carrousel	public://export(14)_6.jpg
251	En-tête de facture, avant 1857. [Coll.particulière]		Litho  Boboeuf Paris, 1857. Papeterie .jpeg		carrousel	public://Litho  Boboeuf Paris, 1857. Papeterie .jpeg
252	Papier d'Arménie. A. Van Geleyn ill.		Purifiez_l'air_en_brûlant_du_[...]Van_Geleyn_btv1b9011690c.jpeg		carrousel	public://Purifiez_l'air_en_brûlant_du_[...]Van_Geleyn_btv1b9011690c.jpeg
253	Machine à coudre Peugeot. 1878.		Véritable_Peugeot_machine_à_coudre_[...]_btv1b90143604.jpeg		carrousel	public://Véritable_Peugeot_machine_à_coudre_[...]_btv1b90143604.jpeg
254	Papier Persan. E. Ancourt ill. 1881.		Fumeurs_demandez_dans_tous_les_[...]Ancourt_Edward_btv1b90143990.jpeg		carrousel	public://Fumeurs_demandez_dans_tous_les_[...]Ancourt_Edward_btv1b90143990.jpeg
255	Librairie romantique. E. Grasset ill. 1897.		Librairie_romantique_E_Monnier_&_[...]Grasset_Eugène-Samuel_btv1b9004357c.jpeg		carrousel	public://Librairie_romantique_E_Monnier_&_[...]Grasset_Eugène-Samuel_btv1b9004357c.jpeg
256	Exposition universelle. Carte publicitaire. 1877.		Exposition_universelle__btv1b53085663h.jpeg		carrousel	public://Exposition_universelle__btv1b53085663h.jpeg
257	Carte routière du département de l'Oise		Carte_routière_du_Département_de_[...]Bouchard_Eugène-Charles-Zacharie_btv1b53035428s_1.jpeg		carrousel	public://Carte_routière_du_Département_de_[...]Bouchard_Eugène-Charles-Zacharie_btv1b53035428s_1.jpeg
258	Carte des cantons de Montivilliers...		Carte_des_cantons_de_Montivilliers_[...]Lalouette_(18_btv1b53063585j_1(1).jpeg		carrousel	public://Carte_des_cantons_de_Montivilliers_[...]Lalouette_(18_btv1b53063585j_1(1).jpeg
259	Carte des cantons d'Elbeuf...		Carte_des_cantons_d'Elbeuf_et_[...]Lalouette_(18_btv1b53035155j_1(1).jpeg		carrousel	public://Carte_des_cantons_d'Elbeuf_et_[...]Lalouette_(18_btv1b53035155j_1(1).jpeg
260	Céline, valse brillante et facile		Céline___3e_valse_brillante_[...]Bordogni_Giulio_btv1b9079112k_1.jpeg		carrousel	public://Céline___3e_valse_brillante_[...]Bordogni_Giulio_btv1b9079112k_1.jpeg
261	L'Abeille, fantaisie		L'abeille___fantaisie_pour_voix_[...]Barbier_Frédéric_bpt6k1159109n_1.jpg		carrousel	public://L'abeille___fantaisie_pour_voix_[...]Barbier_Frédéric_bpt6k1159109n_1.jpg
262	Chanson de l'Oncle Tom		Chanson_de_l'Oncle_Tom___[...]Comettant_Oscar_bpt6k3967946_2.jpeg		carrousel	public://Chanson_de_l'Oncle_Tom___[...]Comettant_Oscar_bpt6k3967946_2.jpeg
263	Graziella, valse		Graziella___valse___op_[...]Botte_Adolphe_btv1b9079410s_1.jpeg		carrousel	public://Graziella___valse___op_[...]Botte_Adolphe_btv1b9079410s_1.jpeg
264	Le Petit Monde, quadrilles		Le_petit_monde___[quadrille_[...]Barbier_Frédéric_btv1b9071784n_1.jpeg		carrousel	public://Le_petit_monde___[quadrille_[...]Barbier_Frédéric_btv1b9071784n_1.jpeg
265	Auteuil, quadrille nouveau		Auteuil___quadrille_nouveau_pour_[...]Chauffert_Henri_bpt6k395237f_1(1).jpeg		carrousel	public://Auteuil___quadrille_nouveau_pour_[...]Chauffert_Henri_bpt6k395237f_1(1).jpeg
266	Funérailles des victimes des 22, 23 et 24 février..		Funérailles_des_victimes_des_22_[...]Pruche_Clément_btv1b530142371_1.jpg		carrousel	public://Funérailles_des_victimes_des_22_[...]Pruche_Clément_btv1b530142371_1.jpg
267	L'Assemblée nationale		L'Assemblée_nationale_Vue_du_côté_[...]_btv1b53014044b_1.jpg		carrousel	public://L'Assemblée_nationale_Vue_du_côté_[...]_btv1b53014044b_1.jpg
268	Massacre du ministère des Affaires étrangères		Massacre_du_Ministère_des_Affaires_[...]Pruche_Clément_btv1b53013632z_1.jpg		carrousel	public://Massacre_du_Ministère_des_Affaires_[...]Pruche_Clément_btv1b53013632z_1.jpg
269	Topographie. Tableau des teintes et signes conventionnels...		Topographie_Tableau_des_teintes_et_[...]Perrot_Aristide-Michel_btv1b53136208t_1.jpg		carrousel	public://Topographie_Tableau_des_teintes_et_[...]Perrot_Aristide-Michel_btv1b53136208t_1.jpg
270	Un bal aux Vendanges		Le_Pont_Neuf_chronique_des_[...]C_V_btv1b53118190n_1.jpg		carrousel	public://Le_Pont_Neuf_chronique_des_[...]C_V_btv1b53118190n_1.jpg
271	Les enfants de troupe		[Les_enfants_de_troupe]_Gymnase_[...]_btv1b8437472x_1.jpg		carrousel	public://[Les_enfants_de_troupe]_Gymnase_[...]_btv1b8437472x_1.jpg
272	La Poudre de Perlimpinpin		Théâtre_du_Panthéon_Perlimpinpin_(Melle_[...]_btv1b531175791_1(1).jpg		carrousel	public://Théâtre_du_Panthéon_Perlimpinpin_(Melle_[...]_btv1b531175791_1(1).jpg
273	Billet d'entrée pour une dame		Billet_d'entrée_pour_une_dame_[...]Legr_Illustrateur_btv1b53013650w_1.jpg		carrousel	public://Billet_d'entrée_pour_une_dame_[...]Legr_Illustrateur_btv1b53013650w_1.jpg
274	La Patrie les a vengés !		«La_Patrie_les_a_vengés_[...]Cortès_A_btv1b69548556_1.jpg		carrousel	public://«La_Patrie_les_a_vengés_[...]Cortès_A_btv1b69548556_1.jpg
275	Etiquette pharmaceutique. [A. N.]		bouisseren.JPG		carrousel	public://bouisseren.JPG
276	Éléments d'harmonie		Eléments_d'harmonie_Pasquet_E_bpt6k1175624c_1.jpeg		carrousel	public://Eléments_d'harmonie_Pasquet_E_bpt6k1175624c_1.jpeg
277	Plan de la salle des pairs de France		Plan_Intérieur_de_la_nouvelle_[...]Corrion_Graveur_btv1b53006475x_1.jpg		carrousel	public://Plan_Intérieur_de_la_nouvelle_[...]Corrion_Graveur_btv1b53006475x_1.jpg
278	Plan de Paris par sections		Plan_de_Paris_par_sections_[...]_btv1b53136127t_1.jpeg		carrousel	public://Plan_de_Paris_par_sections_[...]_btv1b53136127t_1.jpeg
279	Compagnie générale des paquebots transatlantiques		Compagnie_générale_des_paquebots_transatlantiques_[...]Bouquillard_T_btv1b53088190j_1.jpg		carrousel	public://Compagnie_générale_des_paquebots_transatlantiques_[...]Bouquillard_T_btv1b53088190j_1.jpg
280	Carte d'Europe		Carte_d'Europe_présentant_l'ensemble_des_[...]Normand_Ch_btv1b8495562x_1.jpeg		carrousel	public://Carte_d'Europe_présentant_l'ensemble_des_[...]Normand_Ch_btv1b8495562x_1.jpeg
281	Affiche pour l'Alcazar d'été		Alcazar_d'Eté_Philo_Durand-Balazy___[...]Atelier_Faria_btv1b90035748_1.jpeg		carrousel	public://Alcazar_d'Eté_Philo_Durand-Balazy___[...]Atelier_Faria_btv1b90035748_1.jpeg
282	Salon des Cent. 1890.		Salon_des_Cent_31_rue_[...]Noury_Gaston_btv1b90172221_1.jpeg		carrousel	public://Salon_des_Cent_31_rue_[...]Noury_Gaston_btv1b90172221_1.jpeg
283	Salon des Cent. 1894.		5e_Exposition_du_1er_au_[...]Feure_Georges_btv1b9003604z_1.jpg		carrousel	public://5e_Exposition_du_1er_au_[...]Feure_Georges_btv1b9003604z_1.jpg
284	Salon des Cent. 1896.		[La_passagère_du_54]_Salon_[...]Toulouse-Lautrec_Henri_btv1b90046189_1.jpg		carrousel	public://[La_passagère_du_54]_Salon_[...]Toulouse-Lautrec_Henri_btv1b90046189_1.jpg
285	Chimères et grimaces. Chansons de Xavier Privas.		Chiméres_et_grimaces___chansons_[...]Feure_Georges_btv1b9012787j_1.jpg		carrousel	public://Chiméres_et_grimaces___chansons_[...]Feure_Georges_btv1b9012787j_1.jpg
286	Lire Le Chat noir		10c_Lire_le_Chat_Noir_[...]Burret_Léonce_btv1b90080958_1.jpg		carrousel	public://10c_Lire_le_Chat_Noir_[...]Burret_Léonce_btv1b90080958_1.jpg
287	Trianon-Concert. Jane Debary		Trianon-Concert_Jane_Debary_dans_son_[...]Ibels_Henri-Gabriel_btv1b9007985p_1.jpg		carrousel	public://Trianon-Concert_Jane_Debary_dans_son_[...]Ibels_Henri-Gabriel_btv1b9007985p_1.jpg
288	Eldorado. Aristide Bruant		Eldorado___Aristide_Bruant_dans_[...]Toulouse-Lautrec_Henri_btv1b525069287_1.jpeg		carrousel	public://Eldorado___Aristide_Bruant_dans_[...]Toulouse-Lautrec_Henri_btv1b525069287_1.jpeg
289	Galerie Vollard. Exposition Murer.		Galerie_Vollard_6_rue_Lafitte_[...]Murer_Eugène_btv1b9008087q_1.jpg		carrousel	public://Galerie_Vollard_6_rue_Lafitte_[...]Murer_Eugène_btv1b9008087q_1.jpg
290	Le Grand-Guignol		Le_Grand_guignol_à_9h_[...]Grün_Jules_btv1b9004002c_1.jpg		carrousel	public://Le_Grand_guignol_à_9h_[...]Grün_Jules_btv1b9004002c_1.jpg
291	Saponite. Lessivages, blanchissages.		Saponite_produit_antiseptique_français_Lessivages_[...]_btv1b9013185z_1.jpeg		carrousel	public://Saponite_produit_antiseptique_français_Lessivages_[...]_btv1b9013185z_1.jpeg
292	Fleur d'avénaline		Fleur_d'avénaline_diastasée_de_H_[...]HR_(18_btv1b9009158n_1.jpg		carrousel	public://Fleur_d'avénaline_diastasée_de_H_[...]HR_(18_btv1b9009158n_1.jpg
293	Clo-Clo gommeuse copurchic		Clo-Clo_gommeuse_copurchic_au_Moulin_[...]Faria_Cândido_btv1b530744650_1.jpeg		carrousel	public://Clo-Clo_gommeuse_copurchic_au_Moulin_[...]Faria_Cândido_btv1b530744650_1.jpeg
294	A. Arnould, marchand d'affiches		A_Arnould_7_rue_Racine_[...]Noury_Gaston_btv1b9017203p_1.jpeg		carrousel	public://A_Arnould_7_rue_Racine_[...]Noury_Gaston_btv1b9017203p_1.jpeg
295	L'Hygiène moderne		Lavabos_salles_de_bain_l'Hygiène_[...]Choubrac_Alfred_btv1b9015647m_1.jpeg		carrousel	public://Lavabos_salles_de_bain_l'Hygiène_[...]Choubrac_Alfred_btv1b9015647m_1.jpeg
296	L'aide à Bonne-Maman. [INPI]		bourgerie.jpg		carrousel	public://bourgerie.jpg
297	Réception de l'hôte de la nation		Réception_de_l'hôte_de_la_[...]Bove_Jean_bpt6k1218640_1(1).jpg		carrousel	public://Réception_de_l'hôte_de_la_[...]Bove_Jean_bpt6k1218640_1(1).jpg
298	Weber		C_es_Marie_de_Weber_[...]Zoelner_(dessinateur)_btv1b8426763d_1.jpg		carrousel	public://C_es_Marie_de_Weber_[...]Zoelner_(dessinateur)_btv1b8426763d_1.jpg
299	Rossini		Gioachino_Rossini___Lieder_Lieder_Friedrich_btv1b8424370j_1.jpg		carrousel	public://Gioachino_Rossini___Lieder_Lieder_Friedrich_btv1b8424370j_1.jpg
300	Le docteur Martinet		Le_docteur_L_Martinet_chef_[...]Calamatta_Luigi_btv1b10537941w_1.jpg		carrousel	public://Le_docteur_L_Martinet_chef_[...]Calamatta_Luigi_btv1b10537941w_1.jpg
301	Meyerbeer		J_Meyerbeer___Vigneron_fecit_Vigneron_Pierre-Roch_btv1b8422606s_1.jpg		carrousel	public://J_Meyerbeer___Vigneron_fecit_Vigneron_Pierre-Roch_btv1b8422606s_1.jpg
302	300 000 francs d'appointements		300_000_francs_d'appointements___[...]Monnier_Henry_btv1b10534442d_1.jpg		carrousel	public://300_000_francs_d'appointements___[...]Monnier_Henry_btv1b10534442d_1.jpg
303	Le dernier jour du veuvage		Un_déjeuner_d'artiste___Assureur_[...]Monnier_Henry_btv1b10534519p_1.jpg		carrousel	public://Un_déjeuner_d'artiste___Assureur_[...]Monnier_Henry_btv1b10534519p_1.jpg
304	Madame Lemonnier		Mme_Lemonnier_Théâtre_royal_de_[...]_btv1b8421880q_1.jpg		carrousel	public://Mme_Lemonnier_Théâtre_royal_de_[...]_btv1b8421880q_1.jpg
305	Louise-Zulmé Dabadie		Mme_[Louise-Zulmé]_Dabadie__btv1b8454256r_1.jpg		carrousel	public://Mme_[Louise-Zulmé]_Dabadie__btv1b8454256r_1.jpg
306	Adolphe Nourrit		Adolphe_Nourrit___Vigneron_Vigneron_Pierre-Roch_btv1b84232074_1.jpg		carrousel	public://Adolphe_Nourrit___Vigneron_Vigneron_Pierre-Roch_btv1b84232074_1.jpg
307	Laure Cinthie Montalant		Laure_Cinthie_Montalant_dite_Cinti-Damoreau_[...]_btv1b84169165_1.jpg		carrousel	public://Laure_Cinthie_Montalant_dite_Cinti-Damoreau_[...]_btv1b84169165_1.jpg
308	Spécialités de l'imprimerie		declerck.JPG		carrousel	public://declerck_0.JPG
309	Carte hydrographique de l'Europe		Carte_hydrographique_ou_tableau_des_[...]Desjardins_Constant_btv1b8490568v.jpeg		carrousel	public://Carte_hydrographique_ou_tableau_des_[...]Desjardins_Constant_btv1b8490568v.jpeg
310	Convoi funèbre des victimes de l'attentat...		Convoi_funèbre_des_victimes_de_[...]Lemercier_Charles_btv1b530062666_8.jpg		carrousel	public://Convoi_funèbre_des_victimes_de_[...]Lemercier_Charles_btv1b530062666_8.jpg
311	Complainte de Fieschi le régicide		Portraits_de_Boireau_Morey_Fieschi_[...]_btv1b84148737_1.jpg		carrousel	public://Portraits_de_Boireau_Morey_Fieschi_[...]_btv1b84148737_1.jpg
