nid;vid;type;language;title;uid;status;created;changed;comment;promote;sticky;tnid;translate;uuid
21932;21932;imprimeur_lithographe;und;BOUQUET;0;1;1371916210;1606720900;1;0;0;0;0;1ec083d6-e15e-45c0-b043-8dba73669340
21933;21933;imprimeur_lithographe;und;BOUQUILLARD;0;1;1371916210;1560876060;1;0;0;0;0;ef92862d-654e-4901-9132-3ccfdb43fa73
21934;21934;imprimeur_lithographe;und;BOURDON;0;1;1371916210;1699711566;1;0;0;0;0;d11866a9-9ec2-4455-8947-58be8793efd3
21935;21935;imprimeur_lithographe;und;BOURGEOIS;0;1;1371916210;1556267164;1;0;0;0;0;277831cf-6261-442a-ab71-eff545546e9a
21936;21936;imprimeur_lithographe;und;BOURGERIE;0;1;1371916210;1618297234;1;0;0;0;0;082aa9fb-6194-42bf-9545-5f17886db1c8
21937;21937;imprimeur_lithographe;und;BOURREIFF;0;1;1371916210;1543597895;1;0;0;0;0;580bc979-7bdd-4fb8-964d-d1c0c31ae5dd
21938;21938;imprimeur_lithographe;und;BOURSE;0;1;1371916210;1595751588;1;0;0;0;0;158d4426-582e-45d8-9b78-d18a08ad0be9
21939;21939;imprimeur_lithographe;und;BOUVIER;0;1;1371916210;1543597647;1;0;0;0;0;ad1045db-9d61-44fe-8897-4497a6fd17c9
21940;21940;imprimeur_lithographe;und;BOUVRET;0;1;1371916210;1584296895;1;0;0;0;0;f3b777b5-c590-4147-ae87-81cdcc2b2d18
21941;21941;imprimeur_lithographe;und;BOUYS;0;1;1371916210;1544003995;1;0;0;0;0;1abf814d-e659-4963-adc8-77f451ebde5e
21942;21942;imprimeur_lithographe;und;BOVE;0;1;1371916210;1647020366;1;0;0;0;0;bd10ad1a-9722-4700-aaf9-3bf42e421d7b
21943;21943;imprimeur_lithographe;und;BOYER;0;1;1371916210;1543671477;1;0;0;0;0;bfb9cff9-d697-4cc7-9fa9-a1a59f356ad0
21944;21944;imprimeur_lithographe;und;BOYNEST du GAREL;0;1;1371916210;1570432549;1;0;0;0;0;a57e58af-bfb6-40ae-9cd7-abe5c0c66191
21945;21945;imprimeur_lithographe;und;BRAZON;0;1;1371916210;1544280383;1;0;0;0;0;d2aaa684-e291-45e6-a64b-09c23f66c095
21946;21946;imprimeur_lithographe;und;BRÉAUTÉ, veuve DELABARUSSIAS;0;1;1371916210;1544635579;1;0;0;0;0;a131dab2-9d3b-45ed-9588-d326e3a9fa88
21947;21947;imprimeur_lithographe;und;BRÉBANT;0;1;1371916210;1544635396;1;0;0;0;0;49e2d207-1291-40ba-9cd5-e61ce83759df
21948;21948;imprimeur_lithographe;und;BREFFORT;0;1;1371916210;1544287953;1;0;0;0;0;5327e188-b5d2-492b-b51a-c98e46070fee
21949;21949;imprimeur_lithographe;und;BRÉGEAUT;0;1;1371916210;1544885209;1;0;0;0;0;b7d94d21-358f-443f-a9d7-ed2750271b5a
21950;21950;imprimeur_lithographe;und;BRÉGEAUT;0;1;1371916210;1674147680;1;0;0;0;0;0c348fcb-763e-4249-b661-ff7d91b0db8d
21951;21951;imprimeur_lithographe;und;BRÉHIER;0;1;1371916210;1570635696;1;0;0;0;0;9538f301-9de9-42d4-b8d0-0bb9a8dc1ebe
21952;21952;imprimeur_lithographe;und;BRÉMONT;0;1;1371916210;1544461447;1;0;0;0;0;c098854b-fdb0-4641-aab4-aa8abe01c193
21953;21953;imprimeur_lithographe;und;BRETAGNE, épouse DECLERCK;0;1;1371916210;1551305249;1;0;0;0;0;7ee0b631-3ad6-4c20-af41-329a55ba4f65
21954;21954;imprimeur_lithographe;und;BRETAGNE;0;1;1371916210;1588155528;1;0;0;0;0;c9be966a-fd05-45f2-a384-e5472c6da00c
21955;21955;imprimeur_lithographe;und;BREUGNOT;0;1;1371916210;1680970128;1;0;0;0;0;c16cc059-119a-43f1-883b-877d61576ca7
21956;21956;imprimeur_lithographe;und;BRICHOUX;0;1;1371916218;1544462216;1;0;0;0;0;9382af73-645b-470b-8f73-68ceb937f0d8
21957;21957;imprimeur_lithographe;fr;Import3;1;0;1371916335;1371984602;1;0;0;0;0;52d4eb30-fc71-4b5d-a502-90c8df65fd9c
21958;21958;imprimeur_lithographe;und;BRIER;0;1;1371916339;1712937403;1;0;0;0;0;f4c8efb6-b79f-415e-82c1-4d240bf6cc20
21959;21959;imprimeur_lithographe;und;BRIET;0;1;1371916339;1544635956;1;0;0;0;0;3733cf79-8cb7-4566-b771-2a531c1e5872
21960;21960;imprimeur_lithographe;und;BRIOL;0;1;1371916339;1544092127;1;0;0;0;0;59405dff-9044-4298-9cf4-32ebae850a6e
21961;21961;imprimeur_lithographe;und;BRION;0;1;1371916339;1612809748;1;0;0;0;0;d45f4b76-3103-47f7-a851-818aea971c0a
21962;21962;imprimeur_lithographe;und;BRIOUDE;0;1;1371916339;1558879109;1;0;0;0;0;986ee95e-e21f-42f7-af56-10b88797dcd8
21963;21963;imprimeur_lithographe;und;BRISSET;0;1;1371916339;1550669139;1;0;0;0;0;c18be9be-8d31-49f5-945a-d79b5687ce02
21964;21964;imprimeur_lithographe;und;BRISSET;0;1;1371916339;1544256553;1;0;0;0;0;2eb932c2-23dd-4d52-9851-e99ecfaafcd8
21965;21965;imprimeur_lithographe;und;BROCARD;0;1;1371916339;1585068090;1;0;0;0;0;c186dbba-1b14-4a6a-98a5-0702bc054557
21966;21966;imprimeur_lithographe;und;BROHON;0;1;1371916339;1544637089;1;0;0;0;0;c669eb85-9e29-4a57-b7a9-f75795a5d990
21967;21967;imprimeur_lithographe;und;BROHY;0;1;1371916339;1544119556;1;0;0;0;0;de7f158e-9d34-46b8-ab0c-69a4cf7d26da
21968;21968;imprimeur_lithographe;und;BROISE;0;1;1371916339;1544120635;1;0;0;0;0;d42b10a8-8a3a-4759-840e-0e16e628a754
21969;21969;imprimeur_lithographe;und;BROUCHOT;0;1;1371916339;1544205829;1;0;0;0;0;13c99fd1-3d23-4087-889c-071ef5d563ae
21970;21970;imprimeur_lithographe;und;BRUN;0;1;1371916339;1533215843;1;0;0;0;0;b7353655-2833-4921-a397-44b8c714d93b
21971;21971;imprimeur_lithographe;und;BRUN;0;1;1371916339;1391254169;1;0;0;0;0;a5dc2a34-2c8c-4166-9846-c3e4bc4e5ea8
21972;21972;imprimeur_lithographe;und;BRUNIER, veuve FLOURY;0;1;1371916339;1560421576;1;0;0;0;0;9dc0a9e0-9635-4a77-98a0-77c7d3089f07
21973;21973;imprimeur_lithographe;und;BRY;0;1;1371916339;1692720858;1;0;0;0;0;f1aec04a-d0dd-41e0-a0c2-56c88de642aa
21974;21974;imprimeur_lithographe;und;BRY;0;1;1371916339;1654450433;1;0;0;0;0;19464665-2ec3-4133-a194-42226f06523f
21975;21975;imprimeur_lithographe;und;BUFFET;0;1;1371916339;1676404638;1;0;0;0;0;b9aeda92-812a-4b9f-835e-47e89e0bace2
21976;21976;imprimeur_lithographe;und;BULARD;0;1;1371916339;1546517068;1;0;0;0;0;ad6d3ec7-1385-4e8f-b942-72dc70ecbfdf
21977;21977;imprimeur_lithographe;und;BULLA;0;1;1371916339;1575739250;1;0;0;0;0;7da86178-4221-4481-b8f1-02672d23a085
21978;21978;imprimeur_lithographe;und;BUREAU;0;1;1371916339;1533136880;1;0;0;0;0;5897aeb2-a0bc-4648-ab6b-6e28c6ace4ab
21979;21979;imprimeur_lithographe;und;BURNOUF;0;1;1371916339;1533128742;1;0;0;0;0;55746b46-89c8-40cc-80f5-58d44cdecfe5
21980;21980;imprimeur_lithographe;und;BUTOT;0;1;1371916339;1565192999;1;0;0;0;0;a79931dc-e128-4abb-9088-7aa178e9de34
21981;21981;imprimeur_lithographe;und;BUTOT;0;1;1371916339;1533127517;1;0;0;0;0;10593059-4bb4-49e6-932a-54a9407e956e
21982;21982;imprimeur_lithographe;und;CABANY;0;1;1371916339;1618216439;1;0;0;0;0;6e42e1a8-fa94-4edc-b47b-5fb11c2741c5
21983;21983;imprimeur_lithographe;und;CABART;0;1;1371916339;1403789844;1;0;0;0;0;e8430075-f40b-4935-94c8-7dae9456ffc3
21984;21984;imprimeur_lithographe;und;CABASSE;0;1;1371916339;1545042651;1;0;0;0;0;0dc15009-36ec-407c-ab21-a1fba51f4e08
21985;21985;imprimeur_lithographe;und;CABASSOL;0;1;1371916339;1680944850;1;0;0;0;0;d021d69d-17f2-4bda-9c66-4c944457a7fb
21986;21986;imprimeur_lithographe;und;CABOCHE;0;1;1371916339;1545046036;1;0;0;0;0;499c2456-0ee1-4e7e-9eaa-4cd94e9dc4aa
21987;21987;imprimeur_lithographe;und;CADOT, veuve ROYER;0;1;1371916339;1605871752;1;0;0;0;0;1d6ebddc-a2b8-443a-9ed8-3e8f0641d246
21988;21988;imprimeur_lithographe;und;CAHEN;0;1;1371916339;1552677498;1;0;0;0;0;90b8975b-59f7-450f-9ca7-99c2dcacb6b9
21989;21989;imprimeur_lithographe;und;CAHEN;0;1;1371916339;1544974958;1;0;0;0;0;4116e128-9fd4-43b4-a03d-ac20372ca5c9
21990;21990;imprimeur_lithographe;und;CAHOT;0;1;1371916339;1544974046;1;0;0;0;0;3bd3e5b8-0d86-4b53-b06d-54a719d6fe5d
21991;21991;imprimeur_lithographe;und;CAILLE;0;1;1371916339;1544973526;1;0;0;0;0;a487c471-f46a-484b-b32b-6ada7f427e1d
21992;21992;imprimeur_lithographe;und;CAILLE;0;1;1371916339;1588868091;1;0;0;0;0;dbeb3141-9664-47b4-9e2e-3a87f20deae3
21993;21993;imprimeur_lithographe;und;CAILLET;0;1;1371916339;1612377070;1;0;0;0;0;65070580-367b-463d-8ecf-1300016878b4
21994;21994;imprimeur_lithographe;und;CALLIER;0;1;1371916339;1605872074;1;0;0;0;0;c1f85b12-a70b-423f-97e9-0b77e5ac5ce4
21995;21995;imprimeur_lithographe;und;CAILLOT;0;1;1371916339;1544890850;1;0;0;0;0;02862882-77c6-4808-9e3a-d10c0c0666ad
21996;21996;imprimeur_lithographe;und;CAIRE;0;1;1371916339;1544888832;1;0;0;0;0;c3efc44f-9074-4b44-bc46-1becfb564ad8
21997;21997;imprimeur_lithographe;und;CALLET;0;1;1371916339;1546968840;1;0;0;0;0;4db50f61-7a06-4b22-8374-319b56406549
21998;21998;imprimeur_lithographe;und;CAMUS;0;1;1371916339;1547392911;1;0;0;0;0;31d999e0-bc9c-4daf-8830-748aa3c11e8e
21999;21999;imprimeur_lithographe;und;CAMUS;0;1;1371916339;1547750742;1;0;0;0;0;5d31c6f6-d0ce-4ab5-abbc-4997b741ec6c
22000;22000;imprimeur_lithographe;und;CAMUS;0;1;1371916339;1547877636;1;0;0;0;0;4ae0ece7-6d55-49eb-84ef-378e4d5a8bd8
22001;22001;imprimeur_lithographe;und;CANET;0;1;1371916339;1547709948;1;0;0;0;0;f1e1e344-f887-4f70-ba45-bd089fac14d1
22002;22002;imprimeur_lithographe;und;CAPITAINE;0;1;1371916339;1708018031;1;0;0;0;0;feaf7ab3-9a83-4058-b7bd-f82de4369df7
22003;22003;imprimeur_lithographe;und;CARDON;0;1;1371916339;1547402875;1;0;0;0;0;f110effe-7fce-48cf-9848-49a5997bb008
22004;22004;imprimeur_lithographe;und;CARLES;0;1;1371916339;1613907962;1;0;0;0;0;da4ff007-7324-4f0c-978a-397bcba13261
22005;22005;imprimeur_lithographe;und;CARLES;0;1;1371916339;1706183395;1;0;0;0;0;a91d7f12-e3d3-49e3-b966-0a517043582e
22006;22006;imprimeur_lithographe;und;CARON;0;1;1371916339;1547920291;1;0;0;0;0;94dbaf87-f181-4047-99b4-accc6fd6f59d
22007;22007;imprimeur_lithographe;und;CARON;0;1;1371916339;1547920825;1;0;0;0;0;d2b268bc-836d-4aa9-899d-87148851bbb6
22008;22008;imprimeur_lithographe;und;CARPENTIER;0;1;1371916346;1547915190;1;0;0;0;0;b0cd9e57-e85f-4244-9cf4-d074a63be6d0
22009;22009;imprimeur_lithographe;und;CARPENTIER-MÉRICOURT;0;1;1371916346;1575976289;1;0;0;0;0;2e053de7-6b6b-49f5-9288-318143f3eb7f
22010;22010;imprimeur_lithographe;und;CARRÉ;0;1;1371916346;1559811042;1;0;0;0;0;d8afbfa7-93af-47ce-ab0b-21bfb50701c4
22011;22011;imprimeur_lithographe;und;CARRÉ;0;1;1371916346;1608809299;1;0;0;0;0;f39af106-8696-48a7-aa4e-e6cd70141fab
22012;22012;imprimeur_lithographe;und;CARRÉ;0;1;1371916346;1547880093;1;0;0;0;0;d6956aa2-8652-4895-9306-4556d6178ab1
22013;22013;imprimeur_lithographe;und;CARRÉ;0;1;1371916346;1548152863;1;0;0;0;0;af2bf050-892d-4616-9603-8de31c57b61e
22014;22014;imprimeur_lithographe;und;CARRÉ;0;1;1371916346;1548097066;1;0;0;0;0;b214040b-f4c0-4ac1-b519-8647f47fa77c
22015;22015;imprimeur_lithographe;und;CARRÉ, veuve BASCLE;0;1;1371916346;1589380394;1;0;0;0;0;b507772d-19d0-49d2-81a9-6430e132eaf8
22016;22016;imprimeur_lithographe;und;CARRÈRE;0;1;1371916346;1555663705;1;0;0;0;0;d088035b-80f9-4675-8699-8c757b6ddf29
22017;22017;imprimeur_lithographe;und;CARRIÈRE, veuve EVERWYN;0;1;1371916346;1573922785;1;0;0;0;0;a799e689-0ee0-4eee-8740-4db0d46c6de9
22018;22018;imprimeur_lithographe;und;CARTAU;0;1;1371916346;1547875377;1;0;0;0;0;9a6dda50-8ba7-4c45-8fc5-157212f35c84
22019;22019;imprimeur_lithographe;und;CARTAULT;0;1;1371916346;1606747133;1;0;0;0;0;70092b73-e2c9-4398-b9d0-5d6f3cef54ac
22020;22020;imprimeur_lithographe;und;CASSÉ;0;1;1371916346;1679820576;1;0;0;0;0;d963c7d1-762f-42ef-8f19-efbef82042fc
22021;22021;imprimeur_lithographe;und;CASTELLE;0;1;1371916346;1679927205;1;0;0;0;0;3725c03b-d3a8-4fea-aa62-c5bdd29b7f16
22022;22022;imprimeur_lithographe;und;CASTILLE;0;1;1371916346;1551462362;1;0;0;0;0;8f8f52cc-6f8a-4da0-8c98-69825b068549
22023;22023;imprimeur_lithographe;und;CATTIER;0;1;1371916346;1582472321;1;0;0;0;0;303ee348-86e9-4a01-b20f-6de2d6480196
22024;22024;imprimeur_lithographe;und;CAUDRILIER;0;1;1371916346;1582994553;1;0;0;0;0;3645edfc-b932-40a7-8c00-b12ee3c23376
22025;22025;imprimeur_lithographe;und;CAUMONT;0;1;1371916346;1550993685;1;0;0;0;0;7dd6bc3b-9cf7-46fe-bc2e-b84441ac449d
22026;22026;imprimeur_lithographe;und;CAUSSIN;0;1;1371916346;1550994265;1;0;0;0;0;21cb6005-12f3-4e5f-959e-40a08590fa13
22027;22027;imprimeur_lithographe;und;CHABERT;0;1;1371916346;1631811643;1;0;0;0;0;1bd31c71-696f-497b-b97c-d21e991850d0
22028;22028;imprimeur_lithographe;und;CHABRÉLIE;0;1;1371916346;1551723589;1;0;0;0;0;e8325ae0-b301-485e-a00f-cdf8f62115c4
22029;22029;imprimeur_lithographe;und;CHACORNAC;0;1;1371916346;1551012429;1;0;0;0;0;a487e987-5e27-49ee-9939-b1019de58a99
22030;22030;imprimeur_lithographe;und;CHAGRIN, veuve LELAUMIER;0;1;1371916346;1551012635;1;0;0;0;0;b2811241-4bf8-4654-9ddd-97f1eb0334c0
22031;22031;imprimeur_lithographe;und;CHAILLOT;0;1;1371916346;1430573121;1;0;0;0;0;bb39e15d-b63d-41b5-9582-1310eb810bd7
22032;22032;imprimeur_lithographe;und;CHAIX;0;1;1371916346;1583779242;1;0;0;0;0;d425d1b3-73fd-4ab5-90b2-ffdce1660add
22033;22033;imprimeur_lithographe;und;CHAIX;0;1;1371916346;1631270413;1;0;0;0;0;4647ff2f-0f69-4403-ae72-b951a736c8e5
22034;22034;imprimeur_lithographe;und;CHALAMEL;0;1;1371916346;1595589070;1;0;0;0;0;e34da916-9583-4b1c-9fc0-ca5d4284a18b
22035;22035;imprimeur_lithographe;und;CHALON;0;1;1371916346;1553540475;1;0;0;0;0;b020422f-84b2-4b4b-8843-0fba057b191b
22036;22036;imprimeur_lithographe;und;CHAMBEAU;0;1;1371916346;1593096671;1;0;0;0;0;ddcb00f4-86f0-4fca-9cf1-af5b33e2a872
22037;22037;imprimeur_lithographe;und;CHAMBELLAND;0;1;1371916346;1553514848;1;0;0;0;0;c2a78051-73ba-4c44-ae7c-165221e0e75e
22038;22038;imprimeur_lithographe;und;CHAMEROY;0;1;1371916346;1552685429;1;0;0;0;0;a49b2fec-9feb-4a6d-8941-4ec1a9d56d5c
22039;22039;imprimeur_lithographe;und;CHAMPAGNE;0;1;1371916346;1552685211;1;0;0;0;0;17fd2bc9-17a1-45d7-be61-1ef3904fee6f
22040;22040;imprimeur_lithographe;und;CHANVIÈRE;0;1;1371916346;1430573411;1;0;0;0;0;fc11bc7f-d384-4da5-8d6f-b7e1795be9d6
22041;22041;imprimeur_lithographe;und;CHAPELAIN;0;1;1371916346;1557770889;1;0;0;0;0;8c2ac7c5-c1d7-4f2f-b770-c8ca813f1577
22042;22042;imprimeur_lithographe;und;CHAPPAZ dit CHAPPE;0;1;1371916346;1620232733;1;0;0;0;0;d1462c0b-b04c-4bae-94ce-61b22f441ec6
22043;22043;imprimeur_lithographe;und;CHAPRONT;0;1;1371916346;1564846516;1;0;0;0;0;7b2e1249-41bd-4a59-9a80-c4fd01050f61
22044;22044;imprimeur_lithographe;und;CHAPUIS, veuve GOUPIL;0;1;1371916346;1605884639;1;0;0;0;0;3e49e351-49ad-4af4-944e-5b580ba80a6e
22045;22045;imprimeur_lithographe;und;CHARANSONNEY;0;1;1371916346;1552931704;1;0;0;0;0;167e7eaa-7e87-4f48-ade1-ece5772bf0b1
22046;22046;imprimeur_lithographe;und;CHARLET;0;1;1371916346;1644837496;1;0;0;0;0;2c47f40c-8ac2-4bc7-913c-ac6019cea1b3
22047;22047;imprimeur_lithographe;und;CHARLET;0;1;1371916346;1705741179;1;0;0;0;0;f33c45fb-c9d7-4e1b-a66f-1d84564fbe04
22048;22048;imprimeur_lithographe;und;CHARPENTIER;0;1;1371916346;1577101485;1;0;0;0;0;5fad157a-521a-4b12-8c98-2646aed3dc9e
22049;22049;imprimeur_lithographe;und;CHARPENTIER;0;1;1371916346;1552687068;1;0;0;0;0;53e3fcfb-f82f-4cec-b6bc-cd505da324aa
22050;22050;imprimeur_lithographe;und;CHARRIER;0;1;1371916346;1552734586;1;0;0;0;0;60929135-2474-40a3-b8b2-3d7c59262a97
22051;22051;imprimeur_lithographe;und;CHASSAGNOT, veuve MARCILLY;0;1;1371916346;1568618687;1;0;0;0;0;be14e14e-f477-43d2-bf17-5fe60436c9fa
22052;22052;imprimeur_lithographe;und;CHATELARD;0;1;1371916346;1556385996;1;0;0;0;0;d532d2fb-59ca-45e7-b367-b0c89c511fdc
22053;22053;imprimeur_lithographe;und;CHATIN;0;1;1371916346;1588169771;1;0;0;0;0;d7a7c361-9e8e-43cd-91aa-22d2f322794c
22054;22054;imprimeur_lithographe;und;CHAUSSEBLANCHE;0;1;1371916346;1582709258;1;0;0;0;0;5427b518-e913-4e5c-8efa-41d4ef18c51c
22055;22055;imprimeur_lithographe;und;CHAUSY;0;1;1371916346;1604941927;1;0;0;0;0;123c8d89-51a8-4c04-a250-7edd1da142b2
22056;22056;imprimeur_lithographe;und;CHAUVIN;0;1;1371916346;1712917983;1;0;0;0;0;08cadb4f-1f62-41c1-8d3f-32501e52f035
22057;22057;imprimeur_lithographe;und;CHAVIN;0;1;1371916346;1557226326;1;0;0;0;0;5bceb5c2-c36f-495a-ae6e-f3fa768c6d81
22058;22058;imprimeur_lithographe;fr;Import4;1;0;1371916494;1371984613;1;0;0;0;0;537c7d2d-f51b-48e9-9728-6376b3e444c2
22059;22059;imprimeur_lithographe;und;CHEBROUX;0;1;1371916498;1557234112;1;0;0;0;0;f4ae359e-fecb-4c8b-b1ac-9e1d737be4b1
22060;22060;imprimeur_lithographe;und;CHEFDEVILLE;0;1;1371916498;1557234631;1;0;0;0;0;72adefdb-82b1-45b5-9b9c-c68eb5123983
22061;22061;imprimeur_lithographe;und;CHENU;0;1;1371916498;1558866738;1;0;0;0;0;4f0f230c-1e38-42e2-bb6e-dff898370462
22062;22062;imprimeur_lithographe;und;CHENU;0;1;1371916498;1557249172;1;0;0;0;0;cbe2ff5a-71c5-412e-858d-16aa1c4194f5
22063;22063;imprimeur_lithographe;und;CHÉRET;0;1;1371916498;1555676911;1;0;0;0;0;ba4f7d33-8e9c-4d73-887d-20693f7388af
22064;22064;imprimeur_lithographe;und;CHEVALIER;0;1;1371916498;1557594056;1;0;0;0;0;ef085c5e-7285-4cad-8160-15f4e871bf9c
22065;22065;imprimeur_lithographe;und;CHEVALIER;0;1;1371916498;1568713277;1;0;0;0;0;ed4afe33-58ec-4e8b-914d-1f581de53880
22066;22066;imprimeur_lithographe;und;CHEVALIER;0;1;1371916498;1600701190;1;0;0;0;0;ead88c7d-46d4-4bea-ad6e-f16bf1d73ff1
22067;22067;imprimeur_lithographe;und;CHEVALIER;0;1;1371916498;1676489573;1;0;0;0;0;7eacd3dc-b2df-4062-8a72-df2fda6c2d16
22068;22068;imprimeur_lithographe;und;CHEVALLIER;0;1;1371916498;1556100223;1;0;0;0;0;7f9bf1ab-5d8a-462b-96e0-329e79ae2ed6
22069;22069;imprimeur_lithographe;und;CHEVALLIER;0;1;1371916498;1556265593;1;0;0;0;0;c0a0bc8a-1eef-4a56-8f7b-5240ca2ab863
22071;22071;imprimeur_lithographe;und;CHEVALOT;0;1;1371916498;1557994368;1;0;0;0;0;ecfef1b5-613c-4c89-9f92-75baec95b17d
22072;22072;imprimeur_lithographe;und;CHEVILLARD;0;1;1371916498;1705305042;1;0;0;0;0;ba5dd28b-c86b-40bf-b0e7-bc22d3be14cb
22073;22073;imprimeur_lithographe;und;CHEYÈRE;0;1;1371916498;1698656194;1;0;0;0;0;26c46cae-7fd8-413d-987b-bc6d0d2661af
22074;22074;imprimeur_lithographe;und;CHÉZAUD;0;1;1371916498;1588170048;1;0;0;0;0;ed9e27a3-071a-402a-8690-c377a8d2b7d6
22075;22075;imprimeur_lithographe;und;CHÉZAUD;0;1;1371916498;1557770837;1;0;0;0;0;b7c703f3-5e06-4325-808f-6226d0fdf5d4
22076;22076;imprimeur_lithographe;und;CHICOT;0;1;1371916498;1588260235;1;0;0;0;0;e6fad870-db0f-402b-b452-48a6fa8fc44e
22077;22077;imprimeur_lithographe;und;CHIRAC;0;1;1371916498;1559116647;1;0;0;0;0;eb6f9b7e-dbda-4805-a4d0-889968004dd0
22078;22078;imprimeur_lithographe;und;CHOISNET;0;1;1371916498;1559117054;1;0;0;0;0;17b20717-e233-49d9-8fed-be86d6916549
22079;22079;imprimeur_lithographe;und;CHOUQUET;0;1;1371916498;1559117463;1;0;0;0;0;88112682-78a7-4115-ad6f-3f8d51011841
22080;22080;imprimeur_lithographe;und;CHRÉTIEN;0;1;1371916498;1583754089;1;0;0;0;0;d1457079-70ac-4242-9c5a-e6ce0d90bd3b
22081;22081;imprimeur_lithographe;und;CLAMARON;0;1;1371916498;1630949233;1;0;0;0;0;4c069833-0e29-4958-a322-2848f58f9162
22082;22082;imprimeur_lithographe;und;CLARE;0;1;1371916498;1572373167;1;0;0;0;0;e3ffa32e-8c00-4f10-ad20-14d0eb8524a1
22083;22083;imprimeur_lithographe;und;CLARE;0;1;1371916498;1572372464;1;0;0;0;0;088a418f-39bc-44ff-9da2-ac7df3669692
22084;22084;imprimeur_lithographe;und;CLAULIN, veuve GOSSELIN;0;1;1371916498;1561447323;1;0;0;0;0;70265111-afc3-4a7d-b2f1-9a6e4645288f
22085;22085;imprimeur_lithographe;und;CLÉDOU;0;1;1371916498;1558546038;1;0;0;0;0;4ec645f4-9b82-4bd8-9892-82f54a716160
22086;22086;imprimeur_lithographe;und;CLÉMENT;0;1;1371916498;1641141033;1;0;0;0;0;a726d0af-b6b1-490a-bf23-68da3cee403e
22087;22087;imprimeur_lithographe;und;CLÉMENT;0;1;1371916498;1604254299;1;0;0;0;0;178b2a73-e9fc-463b-9837-03791bf9d6b8
22088;22088;imprimeur_lithographe;und;CLÉRIN;0;1;1371916498;1588260339;1;0;0;0;0;07283910-8980-4ffa-b7a7-8e16a416e960
22089;22089;imprimeur_lithographe;und;CLOUET;0;1;1371916498;1628502098;1;0;0;0;0;a36ab780-eae8-457b-902f-83babffe99fc
22090;22090;imprimeur_lithographe;und;CLOUET;0;1;1371916498;1559407946;1;0;0;0;0;bd6ce03b-7afc-45b9-a6d8-7a1d01bf3c45
22091;22091;imprimeur_lithographe;und;CLOUET;0;1;1371916498;1559803992;1;0;0;0;0;9cc3a782-e956-48ea-b722-9fa2870fe1db
22092;22092;imprimeur_lithographe;und;CLUIS;0;1;1371916498;1643822125;1;0;0;0;0;cfff7b15-c313-4cbb-bfc2-c2b3296d2c89
22093;22093;imprimeur_lithographe;und;CLUIS;0;1;1371916498;1606149904;1;0;0;0;0;9b305af1-dd3a-4726-b898-3e6ec2c09884
22094;22094;imprimeur_lithographe;und;CLUIS;0;1;1371916498;1559402926;1;0;0;0;0;de090958-732e-4971-bef4-98a8acda2fef
22095;22095;imprimeur_lithographe;und;CLUIS;0;1;1371916498;1559405236;1;0;0;0;0;377599ed-5c02-4b75-9847-f0ad781cef5a
22096;22096;imprimeur_lithographe;und;COFFY;0;1;1371916498;1557592571;1;0;0;0;0;495fd066-33ea-47ed-bb5d-4e9a2d789cbb
22097;22097;imprimeur_lithographe;und;COLET;0;1;1371916498;1556355241;1;0;0;0;0;88e4faf7-a3ad-4345-9b55-4e1376842771
22098;22098;imprimeur_lithographe;und;COLLIÈRE, veuve PRÉVOST;0;1;1371916498;1556356098;1;0;0;0;0;3ae28264-8463-46c9-9c92-5b0d8b0e0c65
22099;22099;imprimeur_lithographe;und;COMMECY;0;1;1371916498;1557592956;1;0;0;0;0;0edcf016-3242-45dd-819f-6df5ad90e62e
22100;22100;imprimeur_lithographe;und;COMPAN;0;1;1371916498;1558191590;1;0;0;0;0;c5409903-5a45-45ab-8fd4-0d3561d18e95
22101;22101;imprimeur_lithographe;und;CONSTANS;0;1;1371916498;1649610487;1;0;0;0;0;ee9fa532-0807-4def-b5e9-4bcaed999655
22102;22102;imprimeur_lithographe;und;CONSTANT-CHANTPIE;0;1;1371916498;1558191395;1;0;0;0;0;aac58768-7ca6-473d-94f5-c12d6a84c0ae
22103;22103;imprimeur_lithographe;und;CONVERSET;0;1;1371916498;1558096244;1;0;0;0;0;4b8bad71-0804-44f3-8545-2f6ad3bf5225
22104;22104;imprimeur_lithographe;und;COQUEVAL;0;1;1371916498;1558098042;1;0;0;0;0;dbcf1031-3d29-43b4-9cfe-44f0cf9aec49
22105;22105;imprimeur_lithographe;und;CORDIER;0;1;1371916498;1558113601;1;0;0;0;0;fc755834-38eb-4692-b2c5-4bbe89d945cb
22106;22106;imprimeur_lithographe;und;CORDIER;0;1;1371916498;1670511390;1;0;0;0;0;287eef90-dbdc-4751-ac28-bbffbe88cf3d
22107;22107;imprimeur_lithographe;und;CORNET;0;1;1371916498;1558114454;1;0;0;0;0;2352dd0f-0b4e-4614-8d1a-e5c156a651e2
22108;22108;imprimeur_lithographe;und;CORNILLON;0;1;1371916498;1631813979;1;0;0;0;0;d8f4ffd7-bc0b-429f-bf1c-47a9256522c0
22109;22109;imprimeur_lithographe;und;CORTEY;0;1;1371916504;1558121664;1;0;0;0;0;c32c68db-d827-4c2d-b3a2-17aed7a5e560
22110;22110;imprimeur_lithographe;und;CORVIZY;0;1;1371916504;1558122381;1;0;0;0;0;cf5f91e3-4a0c-4e06-8515-a8d4d8170920
